Case,LoadCase,NX,NY,zeta1,zeta2,strain0,StepTime,ALLSE,RF_LEFT_x,RF_LEFT_y,RF_RIGHT_x,RF_RIGHT_y,RF_BOTTOM_x,RF_BOTTOM_y,RF_TOP_x,RF_TOP_y,Volume,nBndNodes,Savg_11,Savg_22,Savg_33,Savg_12,Eavg_11,Eavg_22,Eavg_33,Eavg_12,Uavg_1,Uavg_2,Fbar_11,Fbar_12,Fbar_21,Fbar_22,G111,G112,G121,G122,G211,G212,G221,G222,Fbar_11_int,Fbar_12_int,Fbar_21_int,Fbar_22_int,G111_int,G112_int,G121_int,G122_int,G211_int,G212_int,G221_int,G222_int,Q111,Q112,Q121,Q122,Q211,Q212,Q221,Q222,fitResidMax,c1_fit,c2_fit,ALLSE_std,HillResid,QSymResid,ForceBalanceResid,KubcErrF,KubcErrG,EnergyConsistencyResid
11,NC_k0010,2,2,-0.00460526315789476,-0.00460526315789476,0.01,1,0.498814006384723,-86.8327976485828,88.6649149369359,-90.1387241168851,92.7461892829323,79.7772577589025,-92.5142593840357,82.5778670207965,-97.5230041285489,1,320,-1.12414752003048,-2.78466063254186,-1.28990669034887,0.632653999326291,4.21482712227753e-19,3.84067678760755e-19,0,3.97313597636437e-19,-0.00150380471508372,-0.00109679724290573,1,-3.7502773199555e-20,3.35702401454576e-20,1,-0.0111572556086814,-0.00114164067691532,-0.00114164067691532,0.000921888631614495,-0.0008384314572357,-0.0125858989726805,-0.0125858989726805,-0.0106889945710182,1,-5.42101086242752e-20,1.0842021724855e-19,1,-0.0111567117445602,-0.00114199743962686,-0.00114199743962686,0.00092054512944818,-0.000839651322558193,-0.0125898320661095,-0.0125898320661095,-0.0106886752858541,-16.7018498064709,-10.4027655663512,8.43717465190592,4.37336260228609,8.43717465190592,4.37336260228609,-54.2613555148375,-17.2321338473829,2.16840434497101e-18,1.47199578915134e-19,2.4584645009704e-19,0.0097645673852873,4.47085143273134e-13,7.48006038065129e-08,8.38595133769681e-13,2.58346185678068e-19,6.93889390390723e-18,6.33665317785983e-14
12,NC_k0011,2,2,-0.00460526315789476,-0.00460526315789476,0.01,1,0.251106395563296,48.7202919898567,-14.3746401895643,50.6043605942812,-15.6789118177967,-42.3237978895347,18.888936598057,-43.7540924471358,21.2579437319527,1,320,1.06413257802747,1.56822084677879,0.868676630186065,-0.114417700211026,-3.41606843557183e-19,-1.0353102837462e-18,0,-7.96632281077703e-19,0.00174396495517592,0.00151927471975611,1,9.54858639307117e-20,7.03781632386361e-20,1,0.0111562507800311,0.00372247299024298,0.00372247299024298,0.0067667441851801,0.0090391613447924,0.00737137484334535,0.00737137484334535,0.00893581734392581,1,0,0,1,0.0111566079668192,0.00372363626305243,0.00372363626305243,0.00676778723237365,0.00903985541864736,0.00737367839798389,0.00737367839798389,0.00893652756528091,11.0697278033718,15.3563207298174,2.52114238597009,0.231681157913641,2.52114238597009,0.231681157913641,31.4587409751326,6.06648885347598,1.89735380184963e-18,-3.18610660327374e-19,-3.29291296893094e-19,0.00605360411721648,7.54357546851941e-13,9.66404499512628e-08,1.02774177007752e-12,2.77209227140582e-19,3.46944695195361e-18,8.44701403715876e-14
13,NC_k0012,2,2,-0.00460526315789476,-0.00460526315789476,0.01,1,0.428048150713125,-136.10123972314,-80.9062324595972,-139.129128733313,-82.6796534024752,130.558748087382,82.5098210795109,134.483775681909,82.4032621325393,1,320,-1.74124740002011,0.155510386367634,-0.523293214505311,0.177711641298509,9.56167848552097e-19,2.13077314163726e-19,0,6.51989273351713e-19,-0.00146999181240641,0.00047618581369594,1,-1.70068220289054e-19,-2.3675860587089e-20,1,-0.0152431504266709,-0.00930541602570422,-0.00930541602570422,-0.00271181015510361,0.0020331333037314,0.00312048212099628,0.00312048212099628,0.0077350270615511,1,0,1.0842021724855e-19,1,-0.0152428727813599,-0.00930832396821225,-0.00930832396821225,-0.00271349053171006,0.0020339603329455,0.0031214572716591,0.0031214572716591,0.00773496316986553,-24.6719357703532,-30.3626116468171,-10.1471669346311,13.0903088555545,-10.1471669346311,13.0903088555545,2.97340251074339,14.0995458493772,2.11419423634673e-18,-1.07680653336013e-19,-9.75132355452472e-20,0.00903193787719657,4.81825847087244e-13,6.99523271454481e-08,9.44213277085199e-13,3.835332446732e-19,6.93889390390723e-18,4.52410389008566e-14
14,NC_k0013,2,2,-0.00460526315789476,-0.00460526315789476,0.01,1,0.677018516222136,62.1531234278511,-146.337011346229,62.4963881070391,-149.69870686556,-62.3959564836292,151.203394020319,-65.6077543855514,149.835359267319,1,320,-0.24121457659339,-1.88130119085013,-0.700430203256333,-0.885611409922624,-9.48037214584442e-20,1.76262041786203e-18,0,8.73988006148695e-19,4.06301810235758e-05,0.000457212496841895,1,3.4239895084113e-20,-1.21773625533784e-19,1,0.00498912622183263,-0.00272241580136071,-0.00272241580136071,0.00271310382184266,-0.00664467839056453,-0.0146387790942166,-0.0146387790942166,0.0100940841642874,1,0,-5.42101086242752e-20,1,0.00498924927594371,-0.00272326655629864,-0.00272326655629864,0.00271358250445375,-0.0066432359323269,-0.0146433537126835,-0.0146433537126835,0.0100929111908759,10.3405033197687,-0.900514069723607,-17.0952764005693,-9.6919116074239,-17.0952764005693,-9.6919116074239,-52.9161011753397,24.7325647165004,2.60208521396521e-18,-3.00015109913899e-19,-6.82094151391618e-19,0.00101202134043737,8.1449090144353e-13,5.1488414917609e-08,4.40085748942593e-13,3.61204240631277e-19,9.54097911787244e-18,1.09909340179531e-14
15,NC_k0014,2,2,-0.00460526315789476,-0.00460526315789476,0.01,1,0.776365882551026,-41.9010429149715,-92.4176728959105,-44.5711595849851,-95.0777311860311,45.8346839098605,90.0015545136664,47.3047576335048,90.5202327561012,1,320,-2.497614093244,0.980547882100872,-0.500631849677237,-0.186953166494015,1.63541768617111e-18,-4.49933313669644e-19,0,1.86197252978203e-19,0.000960605265544829,-0.000645906776411729,1,1.0830874122815e-19,-4.45291899589459e-20,1,0.00217222537146128,-0.0159947279836309,-0.0159947279836309,0.00794436627928003,-0.00445976827374019,0.00696433063739491,0.00696433063739491,0.00281881602866443,1,2.16840434497101e-19,0,1,0.00217307149933106,-0.0159997263361258,-0.0159997263361258,0.00794431051013296,-0.00445926373403864,0.00696650699071909,0.00696650699071909,0.00281818328956873,-5.13084949009289,-56.0602916015291,-15.61703120728,9.63838416377314,-15.61703120728,9.63838416377314,23.8999019111849,13.3484779145993,3.46944695195361e-18,-1.070653277481e-18,1.45980136628103e-19,0.00273411322528537,4.15253617806222e-13,7.76982389427661e-08,8.09628829810607e-13,3.38745625096765e-19,1.04083408558608e-17,2.43507899399939e-14
16,NC_k0015,2,2,-0.00460526315789476,-0.00460526315789476,0.01,1,0.556358080767569,133.259311382481,32.4744882938888,130.892980643593,32.3774408916832,-131.462150849003,-32.4629802581398,-133.860306794539,-34.6322388297847,1,320,-1.60830667990644,-1.69464194662268,-1.08997304675461,-0.417142363336278,3.12739343086565e-19,2.66040034424272e-19,0,1.40170717880786e-19,-0.00016579883707978,0.00036127782847063,1,6.30420255290501e-20,6.40738842634325e-20,1,0.00657798911293622,-0.0101065793937027,-0.0101065793937027,-0.00692801170261272,0.0107208255033532,-0.00946792217555798,-0.00946792217555798,0.00141849083238711,1,0,0,1,0.00657692028386509,-0.0101097376997632,-0.0101097376997632,-0.00692697021905642,0.0107205729505014,-0.00947088090123784,-0.00947088090123784,0.00141969176932764,20.6897097937899,-41.6631202122762,3.85747580357873,-17.8673197239233,3.85747580357873,-17.8673197239233,-28.1360378302209,-4.3446399322557,1.73472347597681e-18,-1.21857162239601e-19,-2.93263470641827e-19,0.000222811032238578,7.23223290549014e-13,8.3100290534468e-08,8.73085268985702e-13,2.08569972296196e-19,4.33680868994202e-18,2.05456178114526e-14
17,NC_k0016,2,2,-0.00460526315789476,-0.00460526315789476,0.01,1,0.426549294859172,-172.18339056043,16.5167910926689,-175.189205615559,18.3768975885634,168.710312776919,-22.265068166523,173.668944742736,-23.9466777404743,1,320,-1.63284348676604,0.0246665354903585,-0.530698393920981,0.725470257917451,1.82022086409029e-18,-3.50066143954892e-19,0,2.91567931035141e-19,-0.000448567527501572,-0.00158236665348795,1,-3.34192917132827e-20,-7.4385474483151e-20,1,-0.0115585687257176,-0.00604009263940823,-0.00604009263940823,0.00793210257873352,-0.00816450835296581,0.00422070397820643,0.00422070397820643,-0.00908432605554111,1,0,0,1,-0.0115571876758558,-0.00604198016835804,-0.00604198016835804,0.00793043821120399,-0.00816525399631791,0.00422202294819962,0.00422202294819962,-0.00908492797737717,-28.4543166712244,-24.5097706879155,-2.9763886811734,20.6807128251861,-2.9763886811734,20.6807128251861,5.15964767428192,-6.69082823288103,1.0842021724855e-18,-2.57055140393732e-19,4.68551655064504e-19,0.00130351342357067,4.62179054038854e-13,5.83794572559876e-08,1.08848017096751e-12,1.37382782140234e-19,6.93889390390723e-18,1.41151596336476e-14
18,NC_k0017,2,2,-0.00460526315789476,-0.00460526315789476,0.01,1,0.414571972331747,-43.1114090570806,156.711085398296,-45.2586297577062,161.413901699094,37.9624134159994,-156.825997501896,40.3746545841262,-160.067929231956,1,320,0.0381825483871531,-1.68195666213736,-0.542445457537577,0.825500224029195,-1.71015731469147e-19,5.30758785683425e-19,0,-9.47971040135438e-19,-0.001247893982966,0.000603414374941811,1,-8.30767590648905e-20,5.5828349487797e-20,1,-0.0082771555149627,0.00450705118921081,0.00450705118921081,-0.00362172325633171,0.0152780878324339,-0.00620838961707159,-0.00620838961707159,-0.00510825188891229,1,0,2.16840434497101e-19,1,-0.0082772566092695,0.00450845964270744,0.00450845964270744,-0.00362255176192892,0.0152768924088597,-0.00621032973882692,-0.00621032973882692,-0.00510626194690501,-9.39028420463363,7.10868139963208,22.0380020060094,0.573325256454724,22.0380020060094,0.573325256454724,-26.7628713678246,-24.0466783173747,1.40946282423116e-18,4.31216370752067e-19,-3.9363454728426e-19,0.00196476602744585,5.01757804906536e-13,5.98512591901689e-08,8.09285139022331e-13,1.93100395720697e-19,6.93889390390723e-18,2.33438983516784e-14
19,NC_k0018,2,2,-0.00460526315789476,-0.00460526315789476,0.01,1,0.665458684509366,-16.0829218207437,-58.380155673679,-11.4891173374601,-59.8785967492053,15.5509534906217,65.7412087264778,14.3507113461945,68.8080294426184,1,320,3.11993552025308,1.26322306527255,1.44644233322344,-0.115249689872842,-9.75305499204123e-19,2.54020548670134e-19,0,-1.97283679001381e-19,0.000253775557492707,0.00164304838804752,1,5.73857016272623e-20,1.48328658693272e-20,1,0.000480665222583361,0.0166506935722712,0.0166506935722712,0.00125668900088172,-0.000142525586410516,0.00356399801294228,0.00356399801294228,0.0104029660136978,1,0,5.42101086242752e-20,1,0.000480793714840397,0.0166558969140125,0.0166558969140125,0.00125669623942339,-0.000141300921425066,0.00356511176232132,0.00356511176232132,0.0104025429456207,-1.66237155119961,68.8568420300989,-0.787422201454307,2.59859375089259,-0.787422201454307,2.59859375089259,12.7675786839011,13.4740865890999,3.90312782094782e-18,2.31968653150455e-19,-2.87325076942945e-19,0.00713666317625483,2.89589887747083e-13,5.93104422880399e-08,1.42049066707929e-12,3.32375473404269e-19,1.04083408558608e-17,2.44539734830981e-14
20,NC_k0019,2,2,-0.00460526315789476,-0.00460526315789476,0.01,1,0.447063338080137,205.091531712997,48.9495768477798,208.268578715228,48.1965203690611,-200.21424998812,-47.6933434816873,-205.271042119209,-45.1904544890504,1,320,1.50074681436842,0.754244854456234,0.744147250712124,-0.615785221236273,-6.22326576585562e-19,-4.00717170130222e-19,0,-8.22187750375658e-19,0.000490145429764977,0.000661301849367296,1,-2.63510427083858e-20,3.68442964677675e-20,1,0.0127487187526354,0.00482985425188675,0.00482985425188675,-0.0129637010912488,0.00660789271466915,0.00131317934767683,0.00131317934767683,0.000834533379048351,1,2.16840434497101e-19,0,1,0.0127467015720875,0.00483136358134047,0.00483136358134047,-0.0129617007061961,0.00660773239074034,0.00131358971622298,0.00131358971622298,0.000835275142515733,33.6018887382979,15.3660545044098,8.38223940644644,-23.7035581744056,8.38223940644644,-23.7035581744056,18.6678669659936,-6.01195494709105,8.67361737988404e-19,2.12196396610794e-19,-1.636415734244e-19,0.00182135460849322,6.0942271360202e-13,5.30443741020686e-08,8.5451142372441e-13,1.23621059481237e-19,5.20417042793042e-18,1.26449756847924e-14
21,NC_k0020,2,2,-0.00460526315789476,-0.00460526315789476,0.01,1,0.424832290686854,22.3144164762306,174.265469752136,23.2045354931616,178.841292228637,-22.9527513419306,-180.928151091702,-22.6045348488245,-181.410018632854,1,320,0.95966674870929,0.117912277532561,0.355601078659823,0.587318688431275,-6.63202533735482e-19,-6.88474004356461e-19,0,-6.16211506043828e-19,-0.000272626936911145,-0.00140071030361844,1,-2.38353482915959e-20,-1.4523608876239e-20,1,-0.000641862031582155,0.00761351814436903,0.00761351814436903,-0.0054579085922262,-0.00107937272190659,0.00271105892574516,0.00271105892574516,-0.0174160472675352,1,1.0842021724855e-19,0,1,-0.000642476557509696,0.00761589736878914,0.00761589736878914,-0.00545777061087864,-0.0010813715019488,0.00271190613165945,0.00271190613165945,-0.0174154934421797,2.94768521466793,17.814118836976,19.0339190128957,-3.36168645415867,19.0339190128957,-3.36168645415867,12.4948736365407,-31.4910542116334,1.73472347597681e-18,3.85753294652185e-19,9.09568060173139e-19,0.00373693716915905,1.44244635905327e-12,3.47814285701188e-08,5.3317143349904e-13,1.68875876941356e-19,1.04083408558608e-17,2.58705939747348e-14
22,NC_k0021,2,2,-0.00460526315789476,-0.00460526315789476,0.01,1,0.337870866384472,-133.107546198072,-63.5275900314963,-131.827557454168,-64.4301500969552,125.809089936471,66.1355128373626,128.380745985191,67.6972887565315,1,320,1.13316549778168,0.691678285543268,0.602198448497221,0.212690644844936,-5.23756150344422e-19,1.8825031525856e-19,0,3.85466165449711e-20,-0.00163336852163291,0.00032375271046599,1,-6.25570614196242e-20,-3.40560777907617e-20,1,-0.0157696505906199,0.00743347769776725,0.00743347769776725,-0.00490678345698626,-0.00639315530433366,0.00364612015319482,0.00364612015319482,0.00422118215147607,1,0,0,1,-0.0157696096023301,0.0074358006595478,0.0074358006595478,-0.00490843979168606,-0.00639241090192121,0.00364725956574269,0.00364725956574269,0.00422026806366105,-24.1030662758124,33.6118222610843,-6.13876171884985,11.6518821861489,-6.13876171884985,11.6518821861489,5.5892068452006,11.0131544837023,1.51788304147971e-18,7.20775176066478e-19,-1.50797854703961e-19,0.00362777252269437,9.4982832605255e-13,4.6587400042057e-08,5.77523121799251e-13,1.66808791519463e-19,3.46944695195361e-18,3.76267622597864e-14
