N,LoadCase,E_true,E_model,Q111_true,Q112_true,Q221_true,Q222_true,Q121_true,Q122_true,Q111_model,Q112_model,Q221_model,Q222_model,Q121_model,Q122_model
2,NC_k0042,0.65518561101441,0.675823803389776,6.34666321368129,3.0494174783199,8.3827859413883,-1.88993017235198,0.63809345851866,-3.32081586579301,4.67436760549808,4.44852596352946,6.67870424690271,-1.15735361868027,1.73444827695658,2.52318149396304
2,NC_k0043,0.0762546078568885,0.103868246572113,0.429898632530669,0.44562885178443,0.0247644382465499,-3.61290278245903,-0.0226521188361097,0.52835928114364,1.67050870653781,0.504853036188532,0.160054272013409,-5.83165045516352,-3.16720588222559,1.43585548064527
2,NC_k0044,0.562694888013904,0.590994858229968,-4.60370244583319,-3.5339905009095,-7.4102668560106,0.689623047592878,0.674975428310665,2.07582352860702,-4.06546324954268,-3.76267305879332,-6.62347057016603,1.66778950054111,-0.0224263747381219,-3.20208436551927
2,NC_k0045,0.590358945475501,0.61494800917554,-5.21682287683656,2.9467787297237,3.59827443148779,5.79116288056085,-2.52857989193591,2.6862687334597,-3.12365426623748,1.13398634873828,6.90947218294438,5.4025310517181,1.46237436721596,3.36849979697742
2,NC_k0046,0.593532177715149,0.55637672040218,-9.6596197452412,1.28767096261688,-1.3304091457604,4.33237457384771,-2.73097779278519,6.6474980560496,-3.18132935798496,-0.970834374039059,4.67452916836675,2.53310055720258,-1.15736468389517,5.87529420329706
2,NC_k0047,0.608427166951775,0.634727886921613,-0.564011827540204,2.6815716666215,3.8796940413167,-4.29065340031582,3.3844588250493,-0.780338995467337,-1.53779580220701,6.18242078614484,3.90672725591972,-0.0764812368044967,5.4518997381431,0.14636759392679
2,NC_k0048,0.566176098158452,0.566415498351931,-7.3392177213078,4.8409076595675,-3.5222136351761,-4.41387601058321,1.70641586076851,3.53748986461685,-4.58326442494013,6.83724954110093,-0.945177477487948,-3.75994797870825,2.11211167724842,0.158896840487449
2,NC_k0049,0.289424887770163,0.269258878982475,4.09373913419466,6.0505753462618,4.1459496932169,2.39010657371574,-2.46243677281287,-3.33604236937552,0.751868434655905,4.66467768316584,1.67291202681963,-0.588730413470446,-0.694941846264639,-1.85985580598337
2,NC_k0050,0.482011603927515,0.405340939933083,-13.1245076438011,-1.82191824797537,-4.77645338821885,-6.0590161991386,3.57529114846441,7.0224522589282,-7.85226413831672,0.817582778057895,0.78231349987834,-2.81554205593559,1.95067600433581,2.03679093592578
2,NC_k0051,0.309964902303179,0.279869354147903,-1.64667176854242,4.749345958847,-1.50133198733786,11.1797640662623,-5.7393220937826,2.24407505362292,1.49306183060457,0.457097687197051,0.774422489086548,7.51999866294158,-0.444204329056811,3.11710116945645
2,NC_k0052,0.746606669430038,0.758625515165481,5.9997494330749,-1.09531602605237,-2.5294071189122,-4.90870246915367,3.10035435781491,-4.510313687446,1.25003795660259,1.39939841596787,-7.18099708495094,-2.94384263819021,1.42250474151529,-6.10864441555656
2,NC_k0053,0.404791032191096,0.352470636689844,-1.64317588628345,6.7116006970707,-1.7435211492466,12.9995463652005,-6.936619534837,0.11243651167267,-2.55276219496902,1.23266590463915,-1.55993216484788,7.87400607791876,-1.11422224776703,-2.07988531154913
2,NC_k0054,0.442313757558085,0.42353591863128,-7.024378848936,1.7194301749667,-4.9755208298819,7.0124865603256,-5.0549183847417,3.46678276458933,-5.41644985607512,-3.02907216311709,-2.68962916685022,1.5704130114495,-4.79280767446331,-1.30577133848256
2,NC_k0055,0.617207052092827,0.615180646631527,-4.64263803036856,1.3224465939444,-1.0379314349348,-6.7504495215437,4.4738209074159,3.3501686077956,-0.452152783918311,5.73226972252392,1.99192891260717,-2.03550716750259,5.19435756078087,3.65824510707616
2,NC_k0056,0.135871524296845,0.151442356749715,-4.81342458780086,-1.74193922723095,1.04720327783672,-4.9024510982275,2.35091318558958,0.791436676712639,-6.24823112817158,-0.269612775828364,1.63142765101421,-3.42197600450163,-0.0541902370854589,-2.25419294224733
2,NC_k0057,0.664386213286381,0.693964735421417,-5.12809403444348,5.4446537015384,-7.5640477407258,3.75994218953111,-1.43124521023537,2.07165870413501,-4.17371010548261,4.6337820461074,-6.61216435854006,2.92063680481986,2.2310712437037,-3.21150911469159
2,NC_k0058,0.336527845743399,0.287691140361643,8.8188167298026,-4.0212903766091,5.51080592960235,-5.62302045554564,2.61102797269853,-6.0583662589615,2.73303522231807,-2.244359885952,0.482040693484411,-4.42565944938494,-1.28127345436934,-3.59242342955282
2,NC_k0059,0.61034162166362,0.542312775932137,12.2073969801217,1.08210747380723,2.5396509289893,5.8812373735738,-3.27097765767875,-7.1344590891195,6.01356725538659,-1.56881484707268,-3.50804351211529,2.78533180556315,-2.05718417187359,-4.30546296779834
2,NC_k0060,0.365863809877819,0.316578865854503,6.4779566991259,-4.44780997150521,3.270670736669,-9.4273822185112,6.2832134716703,-2.96210947212729,5.25858732890077,0.964051302898695,1.0595387656406,-3.3737211607108,3.9918974823064,0.989201583787308
2,NC_k0061,0.244536680106639,0.266088118916427,6.37371314993584,-2.1957246416111,0.14866185896312,2.45326638363435,-1.5530106266111,-1.59963810024503,6.89581946818012,-3.5415721788959,-1.2231326790723,0.858555569296069,-2.27590879868807,2.02751677226285
2,NC_k0062,0.788646426445304,0.80393559967849,2.54503931642384,-3.7458234412585,2.31398823581766,6.9308915788362,-4.1439401531842,-1.59462359568126,0.245702581434551,-8.10115219476158,1.153038154845,3.25530668000769,-5.07459833295475,-0.95627444889571
2,NC_k0063,0.487494422909647,0.485749349491696,8.9476978704861,-4.4629315766232,6.7411021835895,0.99285182950792,-0.0169793943054999,-4.16737858791557,6.34360990291479,-4.70651394966609,4.04530210358091,1.75401920597095,-0.882015934133068,1.5995813472896
3,NC_k0000,0.348425533292201,0.362800343850282,0.81539843767109,2.2534112983772,0.190093950504599,1.16600156209169,-0.0694407790118596,-1.87011983248733,-1.40624082504172,2.69270140872073,-1.29316371449415,1.13808100002918,1.48619644299419,-2.68416579769913
3,NC_k0001,0.257530784225995,0.240353172490584,6.9727580651204,-0.59652961367558,2.9833788626762,-1.86847925102038,0.275207564798347,-3.3363330671684,4.5125373572543,-0.150477336038564,0.327816144088806,-2.16554328293979,-1.00418889657154,-0.0842871118653243
3,NC_k0002,0.729376487093846,0.740697649988436,-4.0789638174782,0.6356191154462,1.1406745061409,-2.66105919632941,1.14582384781833,2.5036804514552,-1.95105807239124,2.14658104938903,4.07342006149459,-1.73272035289799,0.782200770194148,2.40155036116181
3,NC_k0003,0.296540159785667,0.291035352224309,-4.9763719764067,1.0758214380747,-3.0603609728682,1.089507268995,0.61600394504994,2.77931150354218,-2.39238926152067,1.7717931584151,-1.03180583543214,2.29085929286512,2.37478346702315,0.583904094245534
3,NC_k0004,0.187489658753379,0.203976829100086,0.72914675353349,-0.7725440322812,1.02525134423028,-0.796226230623423,-0.85368179070954,-1.07540407238697,-0.840139164007743,-1.80343954338987,0.147347187735732,-2.30999565814585,-2.6163474247393,-1.32320367162248
3,NC_k0005,0.758000736598753,0.771534075880023,2.57476968503763,1.345081762843,-0.0757204668850981,-3.7365916222693,2.5024907940834,-1.51948145013571,1.75258511524522,4.40037620999394,-1.61858786564173,-1.81923472561267,2.55743181128385,-0.770319051174939
3,NC_k0006,0.28939645674895,0.258017632864764,-3.36177981824867,3.6885901593799,-1.68665358611669,4.1602400201782,-2.96582907546606,2.30288150610274,-1.06998443872674,2.02802862466354,0.0760651061050484,1.15775835078644,-0.990234307563199,1.28391258815852
3,NC_k0007,0.219250436624915,0.198219926652591,-2.12249799126546,-2.7728034271593,-1.81698112693698,-4.8722481665664,2.50050023591015,2.25827404952967,0.489195995604918,-1.03117353762884,-0.461742591647691,-2.8217011681817,0.0944310231528101,1.88540806624731
3,NC_k0008,0.366985813670567,0.334415352626252,0.96136292528746,-3.4007486212468,2.3823478048021,-6.1190983831244,3.7750342396846,-0.83623855384907,-0.0872324165177042,-0.727576913385495,2.32819538007207,-2.51840716939293,1.38382058512269,0.119530798987537
3,NC_k0009,0.405501082832035,0.37677959361312,3.53031364496721,2.5469075194353,3.4414963209203,5.8163675325563,-3.1976926498773,-2.14921132765598,1.39707076341669,0.225174880387737,2.62137338779539,3.32264557745611,-0.615506222844331,0.00241384156017527
3,NC_k0010,0.456993239004994,0.462752423467427,-4.14122608922931,-1.50643109616179,-3.7160853393222,-3.950527703557,1.85861378897602,1.64495442353496,-2.99800645794588,-0.306764157969339,-3.38188957235963,-2.8721825399363,-0.26602729441658,-1.56708690535217
3,NC_k0011,0.23526375254349,0.259126949603505,2.87230474010475,0.684041841020401,1.9138894922539,1.67838475564665,-0.0204837267063702,-0.624925082603886,2.99773645581558,1.00024580019427,1.98072269376832,2.4010956675824,1.71455524065481,1.89948915922238
