Case,LoadCase,NX,NY,zeta1,zeta2,strain0,StepTime,ALLSE,RF_LEFT_x,RF_LEFT_y,RF_RIGHT_x,RF_RIGHT_y,RF_BOTTOM_x,RF_BOTTOM_y,RF_TOP_x,RF_TOP_y,Volume,nBndNodes,Savg_11,Savg_22,Savg_33,Savg_12,Eavg_11,Eavg_22,Eavg_33,Eavg_12,Uavg_1,Uavg_2,Fbar_11,Fbar_12,Fbar_21,Fbar_22,G111,G112,G121,G122,G211,G212,G221,G222,Fbar_11_int,Fbar_12_int,Fbar_21_int,Fbar_22_int,G111_int,G112_int,G121_int,G122_int,G211_int,G212_int,G221_int,G222_int,Q111,Q112,Q121,Q122,Q211,Q212,Q221,Q222,fitResidMax,c1_fit,c2_fit,ALLSE_std,HillResid,QSymResid,ForceBalanceResid,KubcErrF,KubcErrG,EnergyConsistencyResid
1,NC_k0000,5,5,-0.00184210526315789,-0.00184210526315789,0.01,1,0.334728508570703,48.9453840241789,-2.61463359455169,49.7864698200411,-2.97777140784286,-50.6416162724313,3.96491300852901,-51.7891965725,5.11670107271156,1,800,0.711634544821425,-0.140899662576053,0.188342511140966,-0.0993132099943473,-1.14923400933694e-18,5.22276324228565e-19,0,-6.45289110390034e-20,-0.00154406348238845,0.000840355184436481,1,-1.48836852971127e-19,3.23053433163399e-20,1,-0.00523340711650885,0.0100210450899222,0.0100210450899222,-0.0151659745678761,0.00104088811922811,-0.00481258406506862,-0.00481258406506862,0.00423543471264215,1,-4.33680868994202e-19,-1.0842021724855e-19,1,-0.00523365876973752,0.0100215461421767,0.0100215461421767,-0.0151659779069185,0.00104096102807823,-0.00481282469427187,-0.00481282469427187,0.00423542775782743,5.07341929791683,36.04075339924,3.10611311308646,-10.9892457463666,3.10611311308646,-10.9892457463666,-14.7403040605911,2.35971325411137,2.60208521396521e-18,-2.21335302973144e-19,-5.91071930878434e-20,0.00160965040897367,6.52633164027073e-12,1.69243139103769e-08,7.78820290702987e-12,4.78705127544792e-19,9.54097911787244e-18,1.37764752582024e-13
2,NC_k0001,5,5,-0.00184210526315789,-0.00184210526315789,0.01,1,0.224190657871691,128.70818834746,20.8035724264786,130.014760743181,20.4412979809561,-125.416418422582,-22.5120757316881,-128.017724463015,-21.8228805017516,1,800,0.134625847410663,0.196136461783777,0.109151562034163,-0.186429934549902,-7.75970412283611e-19,3.98077912522436e-19,0,-5.7987566754934e-19,0.00160419293735557,-0.00120718691815451,1,-7.58452463274031e-20,6.61532777623881e-21,1,0.0167936705423597,-0.000560010168439072,-0.000560010168439072,-0.00184734565890285,-0.00691428473759986,0.00121998686912674,0.00121998686912674,-0.00805919542814356,1,0,-2.16840434497101e-19,1,0.0167935309441877,-0.000560038168947495,-0.000560038168947495,-0.00184701923166981,-0.00691439263323453,0.00122004786847019,0.00122004786847019,-0.00805927470101097,22.5604785354237,-3.8097672269942,-0.174356998737656,-12.6572596538962,-0.174356998737656,-12.6572596538962,12.5743479636135,-5.30948610188823,1.30104260698261e-18,-1.39767370781022e-19,-4.29348452468853e-19,0.000179409560207946,1.63914901253519e-11,6.24844830599255e-09,6.63251467462762e-12,1.60446818261891e-19,1.04083408558608e-17,9.10467293974722e-14
3,NC_k0002,5,5,-0.00184210526315789,-0.00184210526315789,0.01,1,0.699578942308203,-99.5952509711284,52.8657894967612,-99.200919509679,53.959320584129,99.0059211509502,-53.8763091825248,100.908875871668,-53.4377469413402,1,800,0.546800522683728,0.963610460967277,0.498435624604838,0.25598274453009,-4.93181555884648e-19,6.14030506495397e-19,0,7.8509366298633e-20,-2.00329056813777e-05,-0.000472862978676592,1,-9.97655943825963e-20,-2.07655379358223e-20,1,-0.0072609762275046,0.00798862637180394,0.00798862637180394,0.00271554906894998,-0.00216661494335417,0.0151594699561672,0.0151594699561672,-0.00644841969049436,1,0,2.16840434497101e-19,1,-0.00726087992985814,0.00798902580312254,0.00798902580312254,0.00271539595346404,-0.00216672230987997,0.015160227929665,0.015160227929665,-0.00644842001190149,-14.8700136922356,24.9106303456752,6.9595292045309,15.1997961135045,6.9595292045309,15.1997961135045,47.7387544916146,-8.72710415062099,1.73472347597681e-18,-2.29356279697494e-19,-5.30721408624093e-19,0.0012194306124208,1.97407369131237e-12,1.05131009268666e-08,7.33627887804183e-12,4.05662614707052e-19,5.20417042793042e-18,8.55051077607025e-14
4,NC_k0003,5,5,-0.00184210526315789,-0.00184210526315789,0.01,1,0.273723643232125,-98.7835300049019,10.3567526890853,-99.8309499796081,11.091064133947,96.9719976949191,-7.91336597596511,98.6560450457315,-8.75561443562109,1,800,0.252343880034023,-0.308390452257274,-0.0184953688336643,0.191587490826221,2.40338429884766e-19,-4.81836653152978e-19,0,7.86988458042818e-19,-0.000561964071912634,0.00170475392998779,1,-6.9387498261458e-20,1.33836660620996e-20,1,-0.0089034159467886,0.00659383141145556,0.00659383141145556,0.00818599167466987,0.011081958503288,-0.00383992549913756,-0.00383992549913756,0.00852556625629546,1,-1.0842021724855e-19,0,1,-0.00890320681309504,0.00659416110302613,0.00659416110302613,0.0081857735731729,0.0110820490954147,-0.00384011749541252,-0.00384011749541252,0.0085257207582283,-16.3124116549596,23.4906015939651,6.32388919248328,10.7852547414284,6.32388919248328,10.7852547414284,-19.6355190523443,1.55601812721781,1.30104260698261e-18,4.18027803472815e-20,2.68440193675948e-19,0.000826576488420267,2.51456663691875e-12,1.32812622898889e-08,5.62686631353308e-12,2.95638822214605e-19,5.20417042793042e-18,7.14188246089215e-14
5,NC_k0004,5,5,-0.00184210526315789,-0.00184210526315789,0.01,1,0.179417677710191,29.7139493765839,-19.3430629258318,30.0416403265996,-19.495286225573,-30.5980127862724,16.8003451539416,-30.7014754516005,17.1138419142813,1,800,-0.39057819528642,0.0135573261531432,-0.124416886813982,-0.0895075085899768,-4.45623151224501e-19,1.47607829836532e-19,0,-1.6790398829547e-18,-0.000872403638174581,-0.00180964632008251,1,1.10789325896582e-19,-4.35943754664011e-21,1,-0.00312662682058422,-0.00671160527592422,-0.00671160527592422,-0.0103971201687872,-0.012762173308884,0.000548361139259962,0.000548361139259962,-0.00859678335400792,1,0,-4.33680868994202e-19,1,-0.00312680222516976,-0.00671194085618802,-0.00671194085618802,-0.010397113811039,-0.0127622547349887,0.000548388557316925,0.000548388557316925,-0.0085969689148615,3.21723510201774,-23.4148355864921,-7.6527652795903,-5.79691363241461,-7.6527652795903,-5.79691363241461,3.36637880333067,-0.439311076495196,1.73472347597681e-18,-4.34953210413484e-19,-5.83308243683919e-19,3.36490316283944e-05,6.86176364273807e-12,1.01298428037378e-08,9.52237253808175e-12,2.47739317091768e-19,8.67361737988404e-18,1.60992682448057e-13
6,NC_k0005,5,5,-0.00184210526315789,-0.00184210526315789,0.01,1,0.728585012070971,57.3134128044274,97.0256952160523,58.0327983905722,98.759062118443,-56.6347876772379,-97.1242321348037,-57.977184435115,-97.1259026266309,1,800,1.02252743084055,-0.274329469379557,0.246905327282141,0.0665238657537931,9.03294463797707e-19,-5.70057585132078e-19,0,9.23193120613283e-19,0.000444053005881169,6.96946520855071e-05,1,-2.00187834351905e-19,2.68690533821628e-20,1,0.00652234756030476,0.0163762563016298,0.0163762563016298,0.000290094583144854,0.00265900651085749,-0.0060236689931776,-0.0060236689931776,-0.00677038796632783,1,0,1.35525271560688e-20,1,0.00652231223490594,0.0163770751144448,0.0163770751144448,0.000290215064070464,0.00265886294729243,-0.00602397017662727,-0.00602397017662727,-0.00677029579503096,9.50564362727732,52.1358213960653,15.4551848377694,-7.53682365701116,15.4551848377694,-7.53682365701116,-17.6679411540614,-14.4081937439455,2.60208521396521e-18,4.19212783345754e-20,-2.58503600368177e-19,0.00077562285991276,4.18243808165753e-12,1.52244474830947e-08,3.25204795305532e-12,5.58826348101853e-19,6.93889390390723e-18,4.54491453053909e-14
7,NC_k0006,5,5,-0.00184210526315789,-0.00184210526315789,0.01,1,0.264245118471939,-78.7135603669908,-91.0357301668428,-77.6439521577986,-92.1366523318906,77.7550896898514,92.3084453969158,78.0827015361818,92.709854303244,1,800,0.512918233987746,0.168761228208323,0.224954222524702,-0.0285208624433589,4.95688533526144e-19,2.18365204092907e-19,0,1.50603202484366e-18,0.000135932536937904,-0.000138263488483192,1,-1.35122208973774e-19,-3.24196193553324e-20,1,-0.00398200939445784,0.0075474266198202,0.0075474266198202,0.00927323019774596,-0.0149178558947045,0.000283080721679624,0.000283080721679624,0.0043086651193074,1,0,2.16840434497101e-19,1,-0.00398181063383291,0.0075478039911512,0.0075478039911512,0.00927309757738108,-0.0149176818706341,0.000283094875715708,0.000283094875715708,0.00430835848035239,-11.7126659352349,31.977534131575,-11.0246653832213,10.3524106268072,-11.0246653832213,10.3524106268072,-3.46547150704777,14.2261769586558,1.51788304147971e-18,2.52545031463881e-19,3.56099239855182e-20,0.000698592308888516,4.58655574767802e-12,1.64429404275887e-08,3.27896438349724e-12,3.66623415288012e-19,6.93889390390723e-18,4.81231011826248e-14
8,NC_k0007,5,5,-0.00184210526315789,-0.00184210526315789,0.01,1,0.19684259827877,-63.0247503747281,88.3989641185345,-64.6506028900707,90.8981450363173,63.5651338187663,-90.4315608893464,65.4293474849404,-92.5780453664666,1,800,-0.489174996226703,-0.370923913756632,-0.283832640294474,0.274676649834089,5.55109880009503e-19,-2.80285187479918e-19,0,-8.11011988846324e-20,0.00100295139706466,-0.000924033826423689,1,7.35547450402793e-20,3.3054529089277e-21,1,0.00182057138377452,-0.00383757236604354,-0.00383757236604354,0.0157517137559357,0.00454043346890259,-0.00171840194232206,-0.00171840194232206,-0.0105011252064776,1,4.33680868994202e-19,-2.71050543121376e-20,1,0.00182085534983629,-0.00383776424466184,-0.00383776424466184,0.0157516494434382,0.00454020819509579,-0.00171848786241917,-0.00171848786241917,-0.0105009744413175,-8.36329734861005,-19.3345628877781,9.02355076315674,10.4452634219615,9.02355076315674,10.4452634219615,-9.37471660471823,-15.7773491044276,1.73472347597681e-18,1.156349526049e-19,-3.36673104642618e-19,0.000797695576320583,3.58672365935658e-12,9.6581865057359e-09,5.04278850713163e-12,1.33213937135705e-19,6.93889390390723e-18,1.68659952775653e-13
9,NC_k0008,5,5,-0.00184210526315789,-0.00184210526315789,0.01,1,0.336076211733162,20.3004003512416,128.144514553829,19.4622846016767,130.042019188604,-19.7138264412106,-130.268965653522,-18.8813513115625,-130.456031488581,1,800,-0.188103770676661,0.393651772154612,0.0678308404877248,0.189111007145655,-4.31133152707538e-19,-1.12516415641913e-18,0,-1.32039642750138e-18,-0.000155643844707575,-0.000296344563519139,1,5.01958940057958e-20,-1.23824983613831e-20,1,-0.00032464051765847,-0.00270771985033661,-0.00270771985033661,-0.00777483302139315,0.0130076576265531,0.00866451467893541,0.00866451467893541,-0.00937239892902188,1,0,0,1,-0.000324784266774386,-0.00270785523632913,-0.00270785523632913,-0.00777479051569647,0.013007400596213,0.00866494790466936,0.00866494790466936,-0.00937209645794808,2.98071555197104,-17.2603692134854,15.5785052245874,-1.44791030515823,15.5785052245874,-1.44791030515823,31.6661323869581,-20.575598039508,1.30104260698261e-18,-1.29847224496805e-19,-2.88788109208057e-19,0.000884103130494067,5.48132867221492e-12,1.10622761021832e-08,4.52058571312031e-12,1.99530492801162e-19,5.20417042793042e-18,4.75098737871256e-14
10,NC_k0009,5,5,-0.00184210526315789,-0.00184210526315789,0.01,1,0.37050361044345,66.2734997234518,-111.947505541018,68.3866308985986,-115.379958607875,-64.737227322133,114.155438754918,-66.984295792104,116.741471623007,1,800,0.416073373175577,0.925284763552564,0.442648185120267,-0.319775986628406,-3.8129938097741e-19,2.02798878162891e-18,0,-8.8092970584924e-19,0.000320044577969658,0.000950200775220117,1,1.60841147319786e-20,-4.50691743549172e-20,1,0.00519928019819397,0.000838001429410395,0.000838001429410395,-0.00973762720273093,-0.00541928592851948,0.00975559370658175,0.00975559370658175,0.0123654189958392,1,0,5.42101086242752e-20,1,0.00519906512218268,0.000838043329481866,0.000838043329481866,-0.0097374688560572,-0.00541902020637626,0.00975608148626709,0.00975608148626708,0.0123652401003594,11.2451600089377,10.1354333744697,-12.637563879906,-6.37731347950064,-12.637563879906,-6.37731347950064,38.4940579055911,19.4682352090795,1.95156391047391e-18,-1.10319153284271e-19,4.44572119387523e-20,0.000329573276934248,4.00588023305239e-12,1.25075348845374e-08,2.79179989208205e-12,2.52057929961331e-19,9.54097911787244e-18,1.03146328508372e-13
