Case,LoadCase,NX,NY,zeta1,zeta2,strain0,StepTime,ALLSE,RF_LEFT_x,RF_LEFT_y,RF_RIGHT_x,RF_RIGHT_y,RF_BOTTOM_x,RF_BOTTOM_y,RF_TOP_x,RF_TOP_y,Volume,nBndNodes,Savg_11,Savg_22,Savg_33,Savg_12,Eavg_11,Eavg_22,Eavg_33,Eavg_12,Uavg_1,Uavg_2,Fbar_11,Fbar_12,Fbar_21,Fbar_22,G111,G112,G121,G122,G211,G212,G221,G222,Fbar_11_int,Fbar_12_int,Fbar_21_int,Fbar_22_int,G111_int,G112_int,G121_int,G122_int,G211_int,G212_int,G221_int,G222_int,Q111,Q112,Q121,Q122,Q211,Q212,Q221,Q222,fitResidMax,c1_fit,c2_fit,ALLSE_std,HillResid,QSymResid,ForceBalanceResid,KubcErrF,KubcErrG,EnergyConsistencyResid
1,NC_k0000,6,6,-0.00153508771929825,-0.00153508771929825,0.01,1,0.331528658542234,47.7932625533043,-2.12335630422659,48.4692395518548,-2.41500340390275,-49.1606698834016,3.2025374051226,-50.1915748453178,4.25036311925829,1,960,0.588720656876186,-0.117181421687161,0.155607947612381,-0.0786668903636848,-1.02857372483757e-18,-1.5029313383175e-19,0,-4.28192249903042e-19,-0.00154101968431946,0.000839440897704606,1,7.38295859239977e-20,4.61889150493267e-21,1,-0.00523340711650885,0.0100210450899222,0.0100210450899222,-0.0151659745678761,0.00104088811922811,-0.00481258406506862,-0.00481258406506862,0.00423543471264215,1,4.33680868994202e-19,0,1,-0.00523358187569543,0.0100213930428767,0.0100213930428767,-0.0151659768866555,0.00104093875037403,-0.00481275116868199,-0.00481275116868199,0.0042354298829097,5.0123409988638,35.7932767944115,3.11663159759865,-10.7974068005537,3.11663159759865,-10.7974068005537,-14.7564878017347,2.21782744788858,3.46944695195361e-18,3.46650294310774e-19,4.85873867540732e-20,0.00131570081290577,3.55602570302947e-12,1.13136930920377e-08,9.04012938497966e-12,1.52594402727095e-19,1.04083408558608e-17,1.21809487606841e-13
2,NC_k0001,6,6,-0.00153508771929825,-0.00153508771929825,0.01,1,0.216808900772273,123.791767888326,20.012074086542,124.941130826686,19.6555895514464,-121.040470983647,-21.4267939266254,-123.269031274144,-20.8243642445441,1,960,0.107917969582318,0.159037730665059,0.0880953810816338,-0.148831054872625,-7.83109532423686e-19,-5.61212267115177e-19,0,-3.16500809058715e-19,0.00161473728456104,-0.00120975253505494,1,2.08197196734738e-20,-9.90104704113087e-21,1,0.0167936705423597,-0.000560010168439073,-0.000560010168439073,-0.00184734565890285,-0.00691428473759986,0.00121998686912674,0.00121998686912674,-0.00805919542814356,1,5.42101086242752e-20,0,1,0.0167935735991847,-0.000560029613236588,-0.000560029613236588,-0.00184711897332435,-0.00691435966512393,0.00122002922978192,0.00122002922978192,-0.00805925047874593,21.8093492886384,-3.74463576437208,-0.198565807473096,-12.320884564862,-0.198565807473096,-12.320884564862,12.2513167295817,-5.09995588975085,1.73472347597681e-18,-2.93584849854518e-19,2.02558370209165e-20,9.46508985655367e-05,1.1754834584069e-11,4.40910471822428e-09,9.36750391259794e-12,1.06969622968288e-19,6.93889390390723e-18,1.13153044905135e-13
3,NC_k0002,6,6,-0.00153508771929825,-0.00153508771929825,0.01,1,0.693410940463764,-96.6639432341231,51.2752094384662,-96.3594151923677,52.2094074391276,96.15223157747,-52.0964506745715,97.8007570488593,-51.7997304576971,1,960,0.463757438310348,0.809123526189757,0.420050718285026,0.205385926094687,-1.93629880064066e-19,9.19681463186124e-19,0,-1.25974092754409e-18,-2.98157784943326e-05,-0.000478343581708381,1,1.44927878825039e-20,-3.17052223566222e-20,1,-0.0072609762275046,0.00798862637180394,0.00798862637180394,0.00271554906894999,-0.00216661494335417,0.0151594699561672,0.0151594699561672,-0.00644841969049436,1,3.3881317890172e-20,0,1,-0.007260909354139,0.00798890375466407,0.00798890375466407,0.00271544273875141,-0.00216668950344154,0.0151599963266518,0.0151599963266518,-0.00644841991369376,-14.4535595486108,24.8424418346745,6.84879617965969,14.9536232646851,6.84879617965969,14.9536232646851,47.6126126980919,-8.44639498295061,4.33680868994202e-18,-9.55891485643857e-20,-3.22892714048607e-19,0.00108780665984855,5.06901916520354e-12,6.99148819419885e-09,8.28557472173943e-12,1.59122918381989e-19,1.21430643318376e-17,9.97678800692698e-14
4,NC_k0003,6,6,-0.00153508771929825,-0.00153508771929825,0.01,1,0.268555114047473,-94.9069880877754,10.350794370728,-95.8612838400558,11.0208146609232,93.4189913267711,-8.32880552733253,94.8510220513225,-9.05021890914874,1,960,0.213979676285514,-0.251588743905604,-0.0124109923146268,0.152415570211722,9.21044243245305e-19,1.47450150686381e-19,0,-1.06891036022811e-18,-0.00056856540214573,0.00170462674356464,1,3.13099581898251e-20,3.16845014818735e-20,1,-0.00890341594678861,0.00659383141145556,0.00659383141145556,0.00818599167466987,0.011081958503288,-0.00383992549913756,-0.00383992549913756,0.00852556625629547,1,0,0,1,-0.00890327071505696,0.00659406036393512,0.00659406036393512,0.00818584021529697,0.0110820214144871,-0.00384005882988406,-0.00384005882988406,0.00852567354930438,-15.7809073841193,23.3717546493965,6.26013660379408,10.5024645530792,6.26013660379408,10.5024645530792,-19.3039859009905,1.4161760140244,1.73472347597681e-18,-1.4729669682157e-19,-2.73807269443389e-19,0.000775773321061773,8.7356212031873e-12,9.85332592775886e-09,9.04015680838442e-12,1.69941881724089e-19,6.93889390390723e-18,8.10178897179849e-14
5,NC_k0004,6,6,-0.00153508771929825,-0.00153508771929825,0.01,1,0.177332166803147,28.7046702487714,-18.9774407013896,29.0284964911316,-19.1162944967953,-29.4759120729713,16.8546135563413,-29.5461864634725,17.1258791589397,1,960,-0.327002138735654,0.00830862723955474,-0.105168858793708,-0.0704752014415398,-2.31984457151722e-19,9.01284966362945e-20,0,1.55978580549668e-18,-0.000871684624184499,-0.0018092369128533,1,-9.79534425528058e-20,-4.7461753529585e-20,1,-0.00312662682058422,-0.00671160527592422,-0.00671160527592422,-0.0103971201687872,-0.012762173308884,0.000548361139259962,0.000548361139259962,-0.00859678335400792,1,0,0,1,-0.00312674862932418,-0.00671183831777409,-0.00671183831777409,-0.0103971157536843,-0.01276222985479,0.000548380179577298,0.000548380179577298,-0.00859691221571179,3.15125976371818,-23.3284256881728,-7.56602109245189,-5.68646338314516,-7.56602109245189,-5.68646338314516,3.25590701830205,-0.327671667753422,2.60208521396521e-18,4.06044962837783e-19,7.94131347569914e-20,7.79605746232752e-05,8.21152352167204e-12,6.07570613196896e-09,2.30441143336111e-11,1.59905269579597e-19,6.07153216591882e-18,4.00920619865353e-13
6,NC_k0005,6,6,-0.00153508771929825,-0.00153508771929825,0.01,1,0.722407377382468,55.6757883570396,94.396460263211,56.2131947647361,95.8936250877963,-55.0509775231932,-94.5249644565033,-56.2220746726895,-94.4882964502095,1,960,0.851668456293199,-0.224132456768333,0.20708687984321,0.0532813729138121,1.00766039313726e-19,1.31335987775726e-18,0,-3.72817305540169e-18,0.000450123148861938,5.97362914362741e-05,1,5.28074984321375e-20,2.41420635279437e-21,1,0.00652234756030477,0.0163762563016297,0.0163762563016297,0.000290094583144857,0.00265900651085749,-0.0060236689931776,-0.0060236689931776,-0.00677038796632783,1,5.42101086242752e-20,-6.7762635780344e-21,1,0.00652232302877781,0.0163768249216402,0.0163768249216402,0.000290178250454305,0.00265890681393731,-0.00602387814835098,-0.00602387814835098,-0.00677032395848278,9.2375382727252,51.985961225253,15.2096311422559,-7.38581192452929,15.2096311422559,-7.38581192452929,-17.656864152131,-14.0321882749525,5.20417042793042e-18,-8.45620185081104e-19,3.67284114451832e-19,0.000800619696565728,1.07359341890219e-11,1.03761076914617e-08,3.54951082435793e-12,2.36714622287593e-19,1.38777878078145e-17,1.38491147146803e-13
7,NC_k0006,6,6,-0.00153508771929825,-0.00153508771929825,0.01,1,0.258896089528703,-75.7235173427696,-87.492978097428,-74.8065382636162,-88.4489770382593,74.9109990628287,88.5762229152489,75.1824713087565,88.909272415794,1,960,0.428201554014817,0.139277889057878,0.187268216213976,-0.0224056198105606,3.58766429637724e-19,6.38360094125548e-19,0,-1.34853325176424e-19,0.000130641181118248,-0.000133244514587754,1,7.00222135600391e-21,-2.80465154758745e-20,1,-0.00398200939445784,0.0075474266198202,0.0075474266198202,0.00927323019774596,-0.0149178558947045,0.000283080721679624,0.000283080721679624,0.00430866511930741,1,0,0,1,-0.00398187136624609,0.00754768868324451,0.00754768868324451,0.00927313810027035,-0.0149177350446556,0.000283090550871349,0.000283090550871349,0.00430845217558864,-11.3641458339941,31.580782852764,-10.7190384166482,10.1194232700546,-10.7190384166482,10.1194232700546,-3.28572558466574,13.7880885313893,1.73472347597681e-18,-1.64918712366523e-19,2.86848224768483e-20,0.000633761453928167,6.3267354247348e-12,1.15738038529214e-08,5.97072566643271e-12,1.87949012597922e-19,6.07153216591882e-18,1.03378264572796e-13
8,NC_k0007,6,6,-0.00153508771929825,-0.00153508771929825,0.01,1,0.191796501624303,-60.9237918081136,85.2656067307791,-62.3285544813245,87.4247146449773,61.3510584852271,-86.955819762073,63.0030424711972,-88.8386990615416,1,960,-0.400785994237243,-0.303680494390144,-0.232473941247048,0.218784982255163,9.07776955537132e-20,-5.36059359048665e-19,0,-1.32075487243349e-18,0.00099963819501961,-0.000930743940945316,1,5.39550732807764e-20,6.46138875329531e-20,1,0.00182057138377451,-0.00383757236604354,-0.00383757236604354,0.0157517137559357,0.00454043346890259,-0.00171840194232206,-0.00171840194232206,-0.0105011252064776,1,4.33680868994202e-19,0,1,0.00182076858242853,-0.00383770561508403,-0.00383770561508403,0.0157516690944791,0.00454027702875898,-0.00171846160905617,-0.00171846160905617,-0.0105010205084498,-8.15152058257668,-19.0333982276513,8.76840558455277,10.2111302276121,8.76840558455277,10.2111302276121,-9.18011328809714,-15.2514431718688,2.16840434497101e-18,-1.4320855893641e-19,3.69017291135829e-19,0.000756164402120176,1.06038214785707e-11,7.01566303840218e-09,5.57462397061617e-12,1.17027426713855e-19,7.80625564189563e-18,2.13675951095233e-13
9,NC_k0008,6,6,-0.00153508771929825,-0.00153508771929825,0.01,1,0.329518189441724,19.0302702821264,123.465217312469,18.291138325208,125.102514124433,-18.5411119289932,-125.247366053981,-17.805361985597,-125.444584595872,1,960,-0.152510586515475,0.333242454926531,0.0596415165756502,0.151285566576091,-1.48098968325236e-19,-4.51828925566987e-18,0,-2.67054599018255e-18,-0.000156123757753867,-0.000305230087966333,1,-5.25463971799149e-20,8.46837384115399e-20,1,-0.000324640517658471,-0.00270771985033661,-0.00270771985033661,-0.00777483302139315,0.0130076576265531,0.0086645146789354,0.0086645146789354,-0.00937239892902188,1,-2.16840434497101e-19,0,1,-0.000324740343433411,-0.00270781386838697,-0.00270781386838698,-0.00777480350354823,0.0130074791332614,0.00866481553013954,0.00866481553013954,-0.00937218887966507,2.87746716188369,-16.8943345354101,15.1943741339609,-1.35916602678316,15.1943741339609,-1.35916602678316,31.4095289225384,-19.9292825933948,2.38524477946811e-18,2.13103551499804e-19,-5.28159349466466e-19,0.000816003283550132,6.81454761386418e-12,7.9699225544348e-09,4.35116341150328e-12,2.99336037997502e-19,8.67361737988404e-18,6.85846573898587e-14
10,NC_k0009,6,6,-0.00153508771929825,-0.00153508771929825,0.01,1,0.362979305785725,63.428549655627,-108.187433420491,65.28216517918,-111.180967052159,-62.1406578115336,110.065818341933,-64.1149041752215,112.28790005073,1,960,0.340373580673479,0.763390444804569,0.36424212840776,-0.255126526522787,-7.74391944879707e-19,1.18633802289362e-18,0,-1.24683801289575e-18,0.000323477313534099,0.000959526544324054,1,-5.99148809713722e-22,-1.6594660411922e-20,1,0.00519928019819397,0.000838001429410395,0.000838001429410395,-0.00973762720273094,-0.00541928592851948,0.00975559370658175,0.00975559370658175,0.0123654189958392,1,2.16840434497101e-19,0,1,0.0051991308398528,0.00083803052668225,0.00083803052668225,-0.00973751723976307,-0.00541910139925336,0.00975593244247435,0.00975593244247435,0.0123652947628671,10.8620028407872,9.86032512639034,-12.3120531065062,-6.15246587713173,-12.3120531065062,-6.15246587713173,38.1206600457199,18.8458551606278,1.95156391047391e-18,1.96571365928142e-19,-5.37409299336549e-19,0.0005171934916029,4.85746137572742e-12,8.6563600934862e-09,1.94670473748959e-12,1.06331792832544e-19,6.07153216591882e-18,7.97005723777068e-14
