LoadCase,zeta1,zeta2,ALLSE,RF_LEFT_x,RF_LEFT_y,RF_RIGHT_x,RF_RIGHT_y,RF_BOTTOM_x,RF_BOTTOM_y,RF_TOP_x,RF_TOP_y,Volume,nBndNodes,Savg_11,Savg_22,Savg_33,Savg_12,Eavg_11,Eavg_22,Eavg_33,Eavg_12,Uavg_1,Uavg_2,Fbar_11,Fbar_12,Fbar_21,Fbar_22,G111,G112,G121,G122,G211,G212,G221,G222,Fbar_11_int,Fbar_12_int,Fbar_21_int,Fbar_22_int,G111_int,G112_int,G121_int,G122_int,G211_int,G212_int,G221_int,G222_int,Q111,Q112,Q121,Q122,Q211,Q212,Q221,Q222,fitResidMax,c1_fit,c2_fit,H11,H22,H12,G1_11,G1_22,G1_12,G2_11,G2_22,G2_12,HillResid,QSymResid,ForceBalanceResid,KubcErrF,KubcErrG,EnergyConsistencyResid
NC_k0000,-0.0671052631578948,-0.0671052631578948,0.373061245799732,34.879399467641,-2.6085951600301,74.472249327266,-11.944230601351,-44.1822773859923,2.7224705954611,-74.302449131266,20.4177802599902,1,320,27.9232859458963,-5.59673390136883,7.36776217469408,-4.90323534820839,-1.38447535228715e-18,8.15189802393459e-19,0,-7.97071238256097e-20,-0.00159434444168769,0.000881287328529112,1,9.0035084425819e-20,7.38397107527063e-20,1,-0.00523340711650885,0.0100210450899222,0.0100210450899222,-0.0151659745678761,0.00104088811922811,-0.00481258406506862,-0.00481258406506862,0.00423543471264215,1,0,0,1,-0.00523497994918804,0.0100241766665128,0.0100241766665128,-0.015165995436891,0.00104134379954134,-0.00481408799758895,-0.00481408799758895,0.00423539124505016,5.98948242355685,39.4952835006005,3.09608254894747,-13.0815064229435,3.09608254894747,-13.0815064229435,-14.8531062037053,3.44800257289439,1.40946282423116e-18,7.42438428948795e-19,-3.2710186682198e-19,0,0,0,-0.00523340711650885,-0.0151659745678761,0.0100210450899222,0.00104088811922811,0.00423543471264215,-0.00481258406506862,7.1472136658024e-14,9.03597333569527e-08,7.98703314898208e-13,9.0035084425819e-20,3.46944695195361e-18,9.07674078514312e-15
NC_k0000,-0.0421052631578947,-0.0421052631578947,0.367603141434172,43.2534711268829,-6.54999278832319,68.9098542979911,-11.8555782567344,-51.2145785041863,7.80609029400068,-70.0250242176743,19.1558254883618,1,320,18.1641703505979,-3.59068202417648,4.80925114771904,-3.18526867158997,-2.20006220137464e-18,1.68263094972067e-18,0,-5.96364134426231e-19,-0.00158561925411252,0.000869906581263644,1,2.54982888746548e-20,6.44697108070414e-20,1,-0.00523340711650885,0.0100210450899222,0.0100210450899222,-0.0151659745678761,0.00104088811922811,-0.00481258406506862,-0.00481258406506862,0.00423543471264215,1,0,0,1,-0.00523497994918804,0.0100241766665128,0.0100241766665128,-0.015165995436891,0.00104134379954134,-0.00481408799758895,-0.00481408799758895,0.00423539124505016,5.96501414760096,39.7785466548524,2.64015040479006,-12.6107142421275,2.64015040479006,-12.6107142421275,-14.7937918845792,3.64910763329587,2.18534500391609e-18,5.31989838508913e-19,-1.36633444266369e-19,0,0,0,-0.00523340711650885,-0.0151659745678761,0.0100210450899222,0.00104088811922811,0.00423543471264215,-0.00481258406506862,2.52138794824337e-13,7.17568630302475e-08,9.77036344824882e-13,6.44697108070414e-20,5.20417042793042e-18,2.41613392158449e-15
NC_k0000,-0.0171052631578947,-0.0171052631578947,0.365089588398204,51.6119444336906,-9.30416467462453,62.2015471149014,-11.3298520735056,-57.6293406886381,12.2486410392093,-65.2252725749655,16.9175633748307,1,320,7.50458660451442,-1.47017463273753,1.99135595068639,-1.31553139151081,-9.21254209257458e-19,-3.09008207070209e-19,0,1.1138483256394e-19,-0.00158097302094311,0.000863772813272981,1,-1.98875028111733e-19,-7.36830056457287e-21,1,-0.00523340711650886,0.0100210450899222,0.0100210450899222,-0.0151659745678761,0.00104088811922811,-0.00481258406506862,-0.00481258406506862,0.00423543471264215,1,0,0,1,-0.00523497994918804,0.0100241766665128,0.0100241766665128,-0.015165995436891,0.00104134379954134,-0.00481408799758895,-0.00481408799758895,0.00423539124505016,5.93692407502069,40.0175193161156,2.3701887921682,-12.3510584731921,2.3701887921682,-12.3510584731921,-14.7885773624561,3.79787358978565,1.73472347597681e-18,1.32980175372782e-18,-4.63253610157141e-19,0,0,0,-0.00523340711650885,-0.0151659745678761,0.0100210450899222,0.00104088811922811,0.00423543471264215,-0.00481258406506862,5.95514716378608e-13,3.48633075583486e-08,1.23706104135497e-12,1.98875028111733e-19,5.20417042793042e-18,9.80709767738132e-14
NC_k0000,0.00789473684210525,0.00789473684210525,0.36472123675981,59.4866691531252,-10.9576713641324,54.5881881460911,-10.0320046728886,-63.306164348676,15.8383864268245,-59.8043817312083,13.6792585622085,1,320,-3.4721185258021,0.679128638556129,-0.921686662791158,0.608705714639404,-3.43588327141866e-18,1.70412441075725e-19,0,3.18272629930803e-19,-0.00158026913229543,0.000862837631958748,1,-2.16909762429142e-19,-1.94406880261072e-20,1,-0.00523340711650886,0.0100210450899222,0.0100210450899222,-0.0151659745678761,0.00104088811922811,-0.00481258406506862,-0.00481258406506862,0.00423543471264215,1,0,0,1,-0.00523497994918804,0.0100241766665128,0.0100241766665128,-0.015165995436891,0.00104134379954134,-0.00481408799758895,-0.00481408799758895,0.00423539124505016,5.93139370952828,40.0593928572349,2.32673171799207,-12.310194868568,2.32673171799207,-12.310194868568,-14.7891152890197,3.82367129853213,2.60208521396521e-18,1.76529530824885e-18,-4.81325058086811e-19,0,0,0,-0.00523340711650885,-0.0151659745678761,0.0100210450899222,0.00104088811922811,0.00423543471264215,-0.00481258406506862,5.84094230658289e-13,6.5170041910511e-08,9.92787027441493e-13,2.16909762429142e-19,8.67361737988404e-18,1.06541111252785e-15
NC_k0000,0.0328947368421052,0.0328947368421052,0.36639934345438,66.561778719268,-11.7312672191195,46.3653284690692,-7.70082758013554,-68.3223211210687,18.4477677201819,-53.6648942424371,9.52979674149094,1,320,-14.3061600702852,2.81634901132576,-3.79163764945659,2.50812699357703,-1.99613901932317e-18,9.66252834580343e-19,0,-2.72612260117876e-19,-0.00158344361251588,0.000867039145228874,1,-2.85770597108653e-19,-5.85660833173275e-20,1,-0.00523340711650885,0.0100210450899222,0.0100210450899222,-0.0151659745678761,0.00104088811922811,-0.00481258406506862,-0.00481258406506862,0.00423543471264215,1,0,0,1,-0.00523497994918804,0.0100241766665128,0.0100241766665128,-0.015165995436891,0.00104134379954134,-0.00481408799758895,-0.00481408799758895,0.00423539124505016,5.95352627984266,39.8835249314713,2.51627191489192,-12.4902327774502,2.51627191489192,-12.4902327774502,-14.7894687333622,3.71485612205004,1.97866896478605e-18,1.1230091581979e-18,-5.82012343201266e-19,0,0,0,-0.00523340711650885,-0.0151659745678761,0.0100210450899222,0.00104088811922811,0.00423543471264215,-0.00481258406506862,4.48895722688062e-13,5.251538449131e-08,1.0587677646088e-12,2.85770597108653e-19,3.46944695195361e-18,1.59079730447382e-14
NC_k0000,0.0578947368421052,0.0578947368421052,0.370610525047783,72.5634927778612,-11.940918248518,37.9241205914676,-4.19606552199508,-72.78138986064,20.0607152634555,-46.8176024535949,4.65558997062349,1,320,-24.4810043161036,4.88237254664692,-6.46754848392069,4.29586871690556,-2.06188995185378e-18,1.03216258578857e-18,0,-1.16228802231051e-19,-0.00159062315062208,0.000876483708779429,1,-1.15132430860714e-19,-6.20909062795314e-20,1,-0.00523340711650886,0.0100210450899222,0.0100210450899222,-0.0151659745678761,0.00104088811922811,-0.00481258406506862,-0.00481258406506862,0.00423543471264215,1,0,0,1,-0.00523497994918804,0.0100241766665128,0.0100241766665128,-0.015165995436891,0.00104134379954134,-0.00481408799758895,-0.00481408799758895,0.00423539124505016,5.98252212613969,39.5869606734118,2.91042526061173,-12.8837761823332,2.91042526061173,-12.8837761823332,-14.8187762693518,3.52183000231395,8.67361737988404e-19,1.10475678964667e-18,-6.47549983052117e-19,0,0,0,-0.00523340711650885,-0.0151659745678761,0.0100210450899222,0.00104088811922811,0.00423543471264215,-0.00481258406506862,3.43937336476778e-14,3.27524798254311e-08,2.43374576913837e-13,1.15132430860714e-19,5.20417042793042e-18,4.79305556465571e-15
NC_k0001,-0.0671052631578948,-0.0671052631578948,0.293005593083204,154.748563299731,32.5447129288012,187.238788526506,27.3001884969948,-131.252979311214,-43.6376970527655,-197.93538600497,-23.7418257890051,1,320,6.18745431253471,9.17029935988883,5.0680587118998,-8.54031108433357,-1.15804954885179e-18,-2.4397195858884e-19,0,-2.9107493139006e-19,0.00154799583089039,-0.00120356824734892,1,3.49593875716652e-20,-4.30700766923942e-20,1,0.0167936705423597,-0.000560010168439073,-0.000560010168439073,-0.00184734565890285,-0.00691428473759986,0.00121998686912674,0.00121998686912674,-0.00805919542814356,1,0,0,1,0.0167927980537847,-0.00056018517161671,-0.00056018517161671,-0.00184530548869637,-0.00691495908531653,0.00122036811502334,0.00122036811502334,-0.00805969088356484,29.6629217330358,-5.16148367702324,0.351529484323845,-16.4896907927906,0.351529484323845,-16.4896907927906,16.3355156201418,-7.1129607667672,8.67361737988404e-19,-5.16739114526178e-19,2.13829111376666e-19,0,0,0,0.0167936705423597,-0.00184734565890285,-0.000560010168439073,-0.00691428473759986,-0.00805919542814356,0.00121998686912674,3.57003138778051e-13,1.86726346049134e-08,7.53993888070126e-13,4.30700766923942e-20,3.46944695195361e-18,4.16799322578419e-15
NC_k0001,-0.0421052631578947,-0.0421052631578947,0.30156107954046,164.750083707369,31.3173944618494,184.284477412023,28.6144555710947,-146.785834169635,-40.1887636392995,-189.410528876236,-27.2642684402806,1,320,3.76374372304344,6.26970688259839,3.31103869986182,-5.50944388933801,-6.94090560715696e-19,2.94137154017731e-19,0,-4.95567213702969e-19,0.00152776853489701,-0.00119324545179712,1,6.66232872859062e-20,-3.48532233876279e-20,1,0.0167936705423597,-0.000560010168439073,-0.000560010168439073,-0.00184734565890285,-0.00691428473759986,0.00121998686912674,0.00121998686912674,-0.00805919542814356,1,0,0,1,0.0167927980537847,-0.00056018517161671,-0.00056018517161671,-0.00184530548869637,-0.00691495908531653,0.00122036811502334,0.00122036811502334,-0.00805969088356484,30.5351833895677,-4.58445459241244,0.408947765238964,-16.5086781635388,0.408947765238964,-16.5086781635388,16.2286705553076,-7.52655426562613,1.0842021724855e-18,5.98094137616335e-20,-1.4559282758928e-19,0,0,0,0.0167936705423597,-0.00184734565890285,-0.000560010168439073,-0.00691428473759986,-0.00805919542814356,0.00121998686912674,2.41816817088549e-13,2.84062472762098e-08,1.0030439847455e-12,6.66232872859062e-20,3.46944695195361e-18,2.28258327074746e-14
NC_k0001,-0.0171052631578947,-0.0171052631578947,0.306771984317171,172.697605003468,30.5669009459996,180.413242014864,29.6102660899412,-161.390508266331,-36.5192174591502,-178.865960092924,-31.1720127794674,1,320,1.50380909506413,2.65856181053326,1.37358239884714,-2.26748972335045,-1.32502422730174e-18,-2.83253111517758e-19,0,-5.42789300512396e-19,0.00151646463291965,-0.00118739845048714,1,6.26419064146505e-20,-2.5125520617657e-20,1,0.0167936705423597,-0.000560010168439073,-0.000560010168439073,-0.00184734565890285,-0.00691428473759986,0.00121998686912674,0.00121998686912674,-0.00805919542814357,1,0,0,1,0.0167927980537847,-0.00056018517161671,-0.00056018517161671,-0.00184530548869637,-0.00691495908531653,0.00122036811502334,0.00122036811502334,-0.00805969088356484,31.0623687357248,-4.28971255412969,0.437021342848343,-16.5383778093621,0.437021342848343,-16.5383778093621,16.2359423001138,-7.76427395418207,8.67361737988404e-19,-5.18476919987823e-19,7.00706082810237e-19,0,0,0,0.0167936705423597,-0.00184734565890285,-0.000560010168439073,-0.00691428473759986,-0.00805919542814356,0.00121998686912674,1.44716096285319e-12,1.85860004647242e-08,1.12946997807481e-12,6.26419064146505e-20,3.46944695195361e-18,1.64666756427853e-14
NC_k0001,0.00789473684210525,0.00789473684210525,0.307615715380793,178.650511351345,29.8989727468135,175.105624753264,30.3301959109592,-174.487745937471,-32.6335824983992,-166.411357069014,-35.1084664182497,1,320,-0.692418285647134,-1.23483266674666,-0.635992814289956,1.04853653541598,3.88046968960876e-20,5.29263243135929e-20,0,-1.69062482316038e-19,0.00151469132016203,-0.00118647724263072,1,3.60053088703582e-20,-2.15415252021764e-21,1,0.0167936705423597,-0.000560010168439073,-0.000560010168439073,-0.00184734565890285,-0.00691428473759986,0.00121998686912674,0.00121998686912674,-0.00805919542814357,1,0,0,1,0.0167927980537847,-0.00056018517161671,-0.00056018517161671,-0.00184530548869637,-0.00691495908531653,0.00122036811502334,0.00122036811502334,-0.00805969088356484,31.1474642243037,-4.24506239184073,0.441212617352579,-16.5439613013326,0.441212617352579,-16.5439613013326,16.2412514010395,-7.80208706817813,1.30104260698261e-18,5.98094137616335e-20,7.00706082810237e-19,0,0,0,0.0167936705423597,-0.00184734565890285,-0.000560010168439073,-0.00691428473759986,-0.00805919542814356,0.00121998686912674,1.49086744221282e-12,2.05522443227763e-08,5.07188942126e-13,3.60053088703582e-20,3.46944695195361e-18,6.49642181593839e-15
