Case,LoadCase,strain0,StepTime,ALLSE,RF_LEFT_x,RF_LEFT_y,RF_RIGHT_x,RF_RIGHT_y,RF_BOTTOM_x,RF_BOTTOM_y,RF_TOP_x,RF_TOP_y,Volume,nBndNodes,Savg_11,Savg_22,Savg_33,Savg_12,Eavg_11,Eavg_22,Eavg_33,Eavg_12,Uavg_1,Uavg_2,Fbar_11,Fbar_12,Fbar_21,Fbar_22,G111,G112,G121,G122,G211,G212,G221,G222,Fbar_11_int,Fbar_12_int,Fbar_21_int,Fbar_22_int,G111_int,G112_int,G121_int,G122_int,G211_int,G212_int,G221_int,G222_int,Q111,Q112,Q121,Q122,Q211,Q212,Q221,Q222,fitResidMax,c1_fit,c2_fit,ALLSE_std,HillResid,QSymResid,ForceBalanceResid,KubcErrF,KubcErrG,EnergyConsistencyResid
11,NC_k0010,0.01,1,0.399965729528206,-45.5610575121669,53.9756222438121,-45.5610543737939,53.9756193803007,42.8986661998772,-55.662834978069,42.898678624934,-55.6628430879452,1,400,2.10866480526706e-14,1.39803967014185e-13,5.40560880556293e-14,4.28993591952004e-14,-6.49584935037893e-19,3.17636031731383e-18,0,2.13242364268618e-18,-0.0015279827354838,-0.00117842745511195,1,-1.44671603584751e-20,-3.59026215522691e-19,1,-0.0111572556086814,-0.00114164067691532,-0.00114164067691532,0.000921888631614494,-0.000838431457235701,-0.0125858989726805,-0.0125858989726805,-0.0106889945710182,1,-5.42101086242752e-20,0,1,-0.0111569075356439,-0.0011418690050507,-0.0011418690050507,0.000921028790228053,-0.000839212171042096,-0.0125884161524751,-0.012588416152475,-0.0106887902285132,-9.94444088511399,-7.85009072502069,5.31486631050266,1.29387686715717,5.31486631050266,1.29387686715717,-46.8956501931668,-10.7969465984114,1.73472347597681e-18,1.26635605651861e-19,-3.25153195085938e-19,0,11.9155767435151,2.92152592405943e-14,1.7486835643644e-12,3.59026215522691e-19,6.93889390390723e-18,3.0533749192168e-15
12,NC_k0011,0.01,1,0.207963980505055,25.484381144604,-8.60355676489655,25.484381242375,-8.60355670341369,-23.0237708811174,10.5024103511486,-23.0237805452109,10.5024163339648,1,400,-5.09843903206963e-14,-9.90743945217254e-14,-5.11579573162859e-14,-3.6913831366614e-14,-3.89489571949169e-19,-2.00181678704773e-18,0,-1.80462354645999e-18,0.00176492581283668,0.00153470785146337,1,9.09344964760233e-20,2.37655680081058e-19,1,0.0111562507800311,0.00372247299024298,0.00372247299024298,0.0067667441851801,0.0090391613447924,0.00737137484334534,0.00737137484334534,0.00893581734392581,1,0,2.16840434497101e-19,1,0.0111564793795755,0.00372321748484103,0.00372321748484103,0.00676741173538397,0.00903960555205957,0.00737284911831401,0.00737284911831401,0.00893627188559307,6.40156049590822,14.0377684017066,2.76720926220639,1.59339066162878,2.76720926220639,1.59339066162878,27.6758882682991,3.40252332062506,1.73472347597681e-18,-3.33827245847336e-19,-3.94678270455331e-19,0,21.893937404246,3.08305946509886e-14,9.08070899431417e-13,2.37655680081058e-19,1.73472347597681e-18,1.28124844149904e-14
13,NC_k0012,0.01,1,0.324650026160434,-81.7206280843384,-51.6609417869665,-81.7206105086546,-51.6609570616826,79.6665695455914,52.0752600672743,79.6665883268649,52.075246166156,1,400,8.1976959942498e-14,3.2887646599089e-14,3.95001709832133e-14,2.53608982772602e-14,1.82460161261437e-18,2.17780111672961e-20,0,1.26396423602492e-18,-0.00159806911976011,0.000578520473848925,1,-1.98547002317266e-19,7.48447116766543e-20,1,-0.0152431504266709,-0.00930541602570422,-0.00930541602570422,-0.00271181015510362,0.0020331333037314,0.00312048212099628,0.00312048212099628,0.0077350270615511,1,0,0,1,-0.0152429727336719,-0.00930727710890936,-0.00930727710890936,-0.00271288559613174,0.00203366260242842,0.00312110621742048,0.00312110621742048,0.00773498617087234,-15.4859470598258,-28.6944915303415,-7.74921607080378,8.81200167403829,-7.74921607080378,8.81200167403829,5.10261929312419,9.09536701425959,1.73472347597681e-18,1.31765554880453e-18,3.28583983788574e-20,0,6.26092839080338,2.61259714938722e-14,9.66692735861057e-13,1.98547002317266e-19,3.46944695195361e-18,2.58191380270448e-14
14,NC_k0013,0.01,1,0.556114523002554,42.9453823642514,-85.9081397821481,42.9453944111861,-85.908150193083,-43.3600904976057,86.9541177034072,-43.3600815491152,86.9541106099729,1,400,2.92138275376219e-14,1.29321900410595e-13,5.08048841135126e-14,5.78070577517131e-14,-3.62503631645239e-19,2.73730608306048e-18,0,2.98183390702096e-18,0.000149470693244763,0.000576468038609948,1,-3.17975725246591e-20,-3.64080557111837e-19,1,0.00498912622183263,-0.00272241580136071,-0.00272241580136071,0.00271310382184266,-0.00664467839056453,-0.0146387790942166,-0.0146387790942166,0.0100940841642874,1,0,0,1,0.00498920497646372,-0.00272296028452098,-0.00272296028452098,0.00271341017871376,-0.00664375521729245,-0.0146417068500354,-0.0146417068500354,0.010093333461304,6.84735622960407,-3.73108061461532,-12.0946569172159,-8.19478206867506,-12.0946569172159,-8.19478206867506,-47.852307935325,15.4932038080834,1.73472347597681e-18,-2.20469352768026e-21,4.8525051240382e-19,0,14.3056915585722,9.88853005309148e-15,4.91151256385022e-13,3.64080557111837e-19,3.46944695195361e-18,2.19603206996639e-15
15,NC_k0014,0.01,1,0.686191660029231,-29.3110002278637,-60.9365503081965,-29.3110174168282,-60.9365354206509,30.4576978653826,59.8698944001795,30.4576829043112,59.8699058818509,1,400,1.96221511261641e-13,5.55172227634237e-14,8.36559816446362e-14,6.69353895227376e-15,4.34162618982953e-18,-4.31245649270846e-19,0,3.19907138821208e-19,0.000896013521494291,-0.000509645153497286,1,-2.30229987335129e-19,1.23131679070657e-19,1,0.00217222537146128,-0.0159947279836309,-0.0159947279836309,0.00794436627928002,-0.00445976827374019,0.0069643306373949,0.0069643306373949,0.00281881602866443,1,2.16840434497101e-19,-5.42101086242752e-20,1,0.00217276689329794,-0.0159979269292276,-0.0159979269292276,0.0079443305870259,-0.0044594453683312,0.00696572350352238,0.00696572350352238,0.00281841107564318,-3.92736603371676,-51.6878673567669,-12.5895577105265,7.65313903245934,-12.5895577105265,7.65313903245934,22.5220860308884,9.12383794540242,1.0842021724855e-18,-2.28683786139184e-19,-1.3448862487697e-19,0,2.93240889721873,1.06950472289173e-14,2.42369439196948e-13,2.30229987335129e-19,1.73472347597681e-18,3.2358977507184e-15
16,NC_k0015,0.01,1,0.464483745573984,79.4594682409944,14.8116039522461,79.4594657888032,14.8116060638199,-79.5034224187679,-15.1230011538105,-79.5034237329934,-15.1230000246134,1,400,1.32535909330711e-13,1.74785099588126e-13,1.01005551514281e-13,2.39916593536282e-14,1.70461410167988e-18,3.01674754631559e-18,0,1.30344473948146e-18,-3.27727663328159e-05,0.000377139026808397,1,-9.70201071155969e-20,-1.49925845414254e-19,1,0.00657798911293621,-0.0101065793937027,-0.0101065793937027,-0.00692801170261272,0.0107208255033532,-0.00946792217555798,-0.00946792217555798,0.0014184908323871,1,0,0,1,0.0065773050623307,-0.0101086007095814,-0.0101086007095814,-0.00692734515313668,0.0107206638695281,-0.00946981575999309,-0.00946981575999309,0.00141925943202905,13.2941524714184,-35.7752763326324,1.7946415799723,-13.4369739693778,1.7946415799723,-13.4369739693778,-27.7272903848812,-2.80642314192397,1.30104260698261e-18,1.90984945593929e-20,2.72308883766833e-19,0,4.29297044614877,1.80594831208757e-14,5.54168349418046e-13,1.49925845414254e-19,3.46944695195361e-18,1.30267539862562e-14
17,NC_k0016,0.01,1,0.316142439007102,-102.653689978131,8.62120197804979,-102.653701000099,8.62121141584795,101.558514516382,-10.7095009804179,101.55851215631,-10.7094981054496,1,400,6.12188251480905e-14,1.25606990086791e-14,2.22304459955573e-14,9.3678320309265e-15,1.37728880712529e-18,-3.38158051856578e-19,0,4.67244549529153e-19,-0.000604205668829314,-0.00158280921576754,1,-3.42380504767558e-20,4.90380463040093e-20,1,-0.0115585687257176,-0.00604009263940822,-0.00604009263940822,0.00793210257873351,-0.00816450835296581,0.00422070397820643,0.00422070397820643,-0.0090843260555411,1,0,0,1,-0.011557684853806,-0.00604130065793611,-0.00604130065793611,0.00793103738351462,-0.00816498556471115,0.00422154811900207,0.00422154811900207,-0.00908471128551619,-18.1698770958455,-22.0798845104869,-3.18432735129822,14.6114312279654,-3.18432735129822,14.6114312279654,7.91067825838818,-3.60091974572219,1.0842021724855e-18,1.35638374432232e-18,-4.03673832110939e-19,0,19.035960711528,1.1927187688924e-14,1.7442733428578e-13,4.90380463040093e-20,6.93889390390723e-18,1.071093218532e-14
18,NC_k0017,0.01,1,0.318338471740692,-22.9133839230107,94.1927138558936,-22.9133705483546,94.1927022155267,21.0686588221047,-94.0935003907572,21.0686742271163,-94.093511659593,1,400,-5.97234935117985e-14,4.11740953831785e-14,-5.85982604865527e-15,1.71011208666139e-15,-1.73979243877053e-18,1.46588315945217e-18,0,9.78984798568759e-20,-0.00125906008975577,0.000464909626738685,1,4.46437177360666e-20,-5.44405940321964e-20,1,-0.0082771555149627,0.00450705118921081,0.00450705118921081,-0.00362172325633171,0.0152780878324339,-0.00620838961707159,-0.00620838961707159,-0.00510825188891229,1,0,0,1,-0.00827722021531905,0.00450795259944865,0.00450795259944865,-0.00362225349991392,0.0152773227613464,-0.006209631294995,-0.006209631294995,-0.00510697832602763,-5.43812580602934,9.79240827991416,16.02412866531,-0.555670339910272,16.02412866531,-0.555670339910272,-23.3263667774118,-15.701801325681,1.73472347597681e-18,4.45127123736849e-19,-2.74282758415556e-19,0,21.7552663873418,2.37229974603615e-14,1.08784980891678e-12,5.44405940321964e-20,2.60208521396521e-18,9.41639931264628e-15
19,NC_k0018,0.01,1,0.581280423270091,-8.027524184444,-28.5442421664405,-8.02750118885646,-28.5442619680989,8.43565609136772,31.4612813520969,8.43566843161301,31.4612707530469,1,400,-1.99937288947183e-13,-1.69669291637253e-13,-1.20980094735427e-13,-2.41513623336354e-14,-3.36669126753983e-18,-2.2883521512361e-18,0,-1.2011919808801e-18,0.000241256302550306,0.00163436971004865,1,1.88040837432683e-19,7.32840700294083e-20,1,0.000480665222583367,0.0166506935722712,0.0166506935722712,0.00125668900088172,-0.000142525586410515,0.00356399801294227,0.00356399801294227,0.0104029660136978,1,0,0,1,0.000480747457627865,0.0166540237109856,0.0166540237109856,0.00125669363354839,-0.000141741800819827,0.00356471081254486,0.00356471081254486,0.0104026952501285,-0.994304848432562,60.0941087483833,1.67926544776541,2.32045950574206,1.67926544776541,2.32045950574206,11.8947739551304,7.79868242154149,1.73472347597681e-18,-6.10752349969652e-19,-8.35428241563235e-21,0,4.89768862358576,7.13149478887827e-15,3.94953461995417e-13,1.88040837432683e-19,3.74049749507499e-18,1.08867785444461e-14
20,NC_k0019,0.01,1,0.310185877093338,118.960003098099,29.0055834670044,118.959998847827,29.0055872249898,-117.380469172182,-28.2750458405928,-117.380477992851,-28.2750398244497,1,400,-5.40704633844591e-14,-4.53411180129093e-14,-3.31627971681405e-14,-3.53089953109009e-14,-9.30412752999646e-19,-6.19735295453304e-19,0,-1.74912965352503e-18,0.000644461400379331,0.000612407454961557,1,7.37395154480992e-20,1.08380960790408e-20,1,0.0127487187526354,0.00482985425188675,0.00482985425188675,-0.0129637010912488,0.00660789271466915,0.00131317934767683,0.00131317934767683,0.000834533379048352,1,0,0,1,0.0127474277570847,0.00483082022273713,0.00483082022273713,-0.0129624208448151,0.00660779010735471,0.00131344198354637,0.00131344198354637,0.000835008107667476,21.324246741794,15.1144005623291,6.48670402647713,-16.1920778380184,6.48670402647713,-16.1920778380184,12.2661170456569,-4.1130383168372,1.30104260698261e-18,-1.30289786727472e-18,-2.79316123178964e-20,0,22.9567525946839,6.7058277510669e-15,7.3755484707498e-13,7.37395154480992e-20,8.67361737988404e-18,1.07376554506163e-14
21,NC_k0020,0.01,1,0.304342445025342,12.2773414021447,105.869496896403,12.2773244555787,105.86951150501,-12.3113586525498,-107.814549883751,-12.3113688007912,-107.81454141885,1,400,-6.82784991740126e-14,-4.83355488880427e-14,-3.90733403029255e-14,-3.84783351015106e-14,-1.28147482241205e-18,-5.44953204994835e-19,0,-1.88865186180557e-18,-0.000268312308980829,-0.00157550570722269,1,5.01868817656819e-20,9.5351017061467e-20,1,-0.000641862031582151,0.00761351814436902,0.00761351814436902,-0.0054579085922262,-0.00107937272190658,0.00271105892574516,0.00271105892574516,-0.0174160472675352,1,-1.0842021724855e-19,-1.0842021724855e-19,1,-0.000642255328175781,0.0076150408479979,0.0076150408479979,-0.00545782028416376,-0.0010806519411336,0.00271160113753031,0.00271160113753031,-0.0174156928193077,2.03055481526514,18.996602262961,13.4501643115101,-2.14112926547305,13.4501643115101,-2.14112926547305,10.0609998846813,-19.7699622350929,1.30104260698261e-18,-8.30049605060247e-20,-1.00476715292872e-18,0,24.5915300004129,2.42598514319222e-14,1.56138829362014e-12,9.5351017061467e-20,1.04083408558608e-17,2.00636708262296e-14
22,NC_k0021,0.01,1,0.242015118864133,-77.3521268592174,-34.3875484352173,-77.3521030251045,-34.387569111639,75.1976716015038,35.4335194594258,75.1976945769369,35.4335021552708,1,400,-1.14649175569914e-13,-9.8920654653667e-14,-7.35004728795324e-14,3.04861387870337e-15,-2.05404166220188e-18,-1.38163398688303e-18,0,1.56489337005232e-19,-0.00175302815780181,0.00034216611931922,1,5.74868559036916e-20,5.95849306854973e-20,1,-0.0157696505906199,0.00743347769776725,0.00743347769776725,-0.00490678345698627,-0.00639315530433366,0.00364612015319482,0.00364612015319482,0.00422118215147606,1,0,0,1,-0.0157696243581145,0.0074349643933068,0.0074349643933068,-0.00490784351119413,-0.00639267888678969,0.00364684937722546,0.00364684937722546,0.00422059713527446,-14.8397015794609,28.0519987608231,-3.45030104534384,7.83956695181843,-3.45030104534384,7.83956695181843,7.14510053180434,6.84879389635745,1.73472347597681e-18,1.13106749299834e-18,2.08320770575866e-19,0,10.7346428017536,2.3940600555726e-14,3.71864221592223e-13,5.95849306854973e-20,3.46944695195361e-18,3.62405536302988e-14
23,NC_k0022,0.01,1,0.31388416904406,43.9399139043989,-107.258698224083,43.9399051428334,-107.258690578852,-42.3976117875682,107.449832384355,-42.3976231984287,107.449840584841,1,400,5.19383798122663e-14,-8.57040133306342e-15,1.30145841415987e-14,1.03929451850115e-14,1.31470763070198e-18,-7.06359303561082e-19,0,5.82838077049764e-19,0.00108298442601897,-0.000245828256259901,1,-6.10798209715429e-20,-2.98710611281692e-20,1,0.00921842681296943,-0.00503965169388544,-0.00503965169388544,0.00145752932466205,-0.0151678539211591,0.00175471875137047,0.00175471875137047,0.00737260440386989,1,1.0842021724855e-19,0,1,0.00921830566699845,-0.00504065962422422,-0.00504065962422422,0.0014581842684399,-0.0151669217794808,0.00175506969512075,0.00175506969512075,0.00737128249971571,8.70481581857282,-10.7183105670045,-17.5725633400783,-3.69363191535633,-17.5725633400783,-3.69363191535633,9.19801079036786,18.1936177273226,8.67361737988404e-19,-2.11792792134514e-19,6.89113013919192e-19,0,21.4640964247767,1.38643492995912e-14,1.19904555719177e-12,6.10798209715429e-20,3.46944695195361e-18,6.54353675055281e-15
24,NC_k0023,0.01,1,0.58942791972648,13.7276144095048,-10.1889601441001,13.7275975256735,-10.1889455056741,-12.3454257569136,9.33752475483754,-12.3454414634156,9.33753665989495,1,400,7.4271318262209e-14,-9.15430925507721e-14,-2.992486507212e-15,-4.69050389891382e-14,2.5816108394433e-18,-2.72149038974847e-18,0,-2.3468338205436e-18,0.00029932607819957,-0.000451019248012348,1,-1.14895481866963e-19,3.8207903515522e-19,1,0.00179059656442486,-0.00748668606960372,-0.00748668606960372,-0.00832749512316028,-0.00107299813618593,0.0163878394980998,0.0163878394980998,-0.00129750229158753,1,0,-2.71050543121376e-20,1,0.00178992723737651,-0.00748818340681764,-0.00748818340681764,-0.00832715264103987,-0.0010730686239044,0.0163911170659994,0.0163911170659994,-0.00129755032889046,3.49731290012207,-25.4437059960086,-3.59760465031342,0.993612218724621,-3.59760465031342,0.993612218724621,57.6268616943409,0.831176056645517,1.73472347597681e-18,4.81056905561821e-20,-8.58446533040931e-19,0,16.0900700372837,1.17574357162213e-14,5.18425731510722e-13,3.8207903515522e-19,4.98732999343332e-18,5.83903690536932e-15
25,NC_k0024,0.01,1,0.335051212656653,51.1132672383057,34.4659444207303,51.1132651153709,34.465946300499,-50.2783735822088,-34.065805163102,-50.2783781695335,-34.0658020455121,1,400,-1.50855890279633e-15,1.07212849709271e-13,3.50670777699523e-14,2.19657191741218e-14,-9.81148703051198e-19,2.62030965722098e-18,0,1.12999158247399e-18,0.00114637426700576,0.000481690599396185,1,5.88366194638279e-20,-2.36592782458225e-19,1,0.010892794888854,0.00224738392473582,0.00224738392473582,0.00832526892141889,0.00777046573001903,-0.0121066857951696,-0.0121066857951696,-0.000184942655679283,1,0,-1.0842021724855e-19,1,0.0108931469641509,0.00224783340152077,0.00224783340152077,0.00832587774931252,0.0077702575976766,-0.0121091071323287,-0.0121091071323287,-0.000184355247183139,9.29729267362776,5.77673753857914,6.67020042663778,-6.58458373770425,6.67020042663778,-6.58458373770425,-38.2543256195522,-5.37006693788664,1.0842021724855e-18,-4.77128544282673e-19,2.93798632958083e-20,0,16.6241727881691,6.2990099784604e-15,3.82419353238547e-13,2.36592782458225e-19,1.73472347597681e-18,3.47927162123425e-15
