Case,LoadCase,NX,NY,zeta1,zeta2,strain0,StepTime,ALLSE,RF_LEFT_x,RF_LEFT_y,RF_RIGHT_x,RF_RIGHT_y,RF_BOTTOM_x,RF_BOTTOM_y,RF_TOP_x,RF_TOP_y,Volume,nBndNodes,Savg_11,Savg_22,Savg_33,Savg_12,Eavg_11,Eavg_22,Eavg_33,Eavg_12,Uavg_1,Uavg_2,Fbar_11,Fbar_12,Fbar_21,Fbar_22,G111,G112,G121,G122,G211,G212,G221,G222,Fbar_11_int,Fbar_12_int,Fbar_21_int,Fbar_22_int,G111_int,G112_int,G121_int,G122_int,G211_int,G212_int,G221_int,G222_int,Q111,Q112,Q121,Q122,Q211,Q212,Q221,Q222,fitResidMax,c1_fit,c2_fit,ALLSE_std,HillResid,QSymResid,ForceBalanceResid,KubcErrF,KubcErrG,EnergyConsistencyResid
11,NC_k0010,8,8,-0.00115131578947369,-0.00115131578947369,0.01,1,0.414090922349176,-52.310637515962,62.3026548639908,-53.5569738599193,64.2306478915707,50.3445293368091,-63.7079334197918,51.7673835788085,-65.054806729778,1,1280,-0.248657734277181,-0.64681941607532,-0.295507459616337,0.126073263393545,3.96097090682242e-19,-5.34991524023233e-18,0,8.13140891094978e-19,-0.00151531188823354,-0.00115984679256,1,-6.4813455578549e-21,3.07330089653248e-19,1,-0.0111572556086814,-0.00114164067691532,-0.00114164067691532,0.000921888631614495,-0.000838431457235702,-0.0125858989726805,-0.0125858989726805,-0.0106889945710182,1,0,0,1,-0.0111572216171739,-0.00114166297458479,-0.00114166297458479,0.000921804662729099,-0.000838507698818357,-0.0125861447910198,-0.0125861447910198,-0.0106889746156954,-11.0104995545798,-8.26509792114798,5.89709278077763,1.6845830193643,5.89709278077763,1.6845830193643,-47.6731111038204,-11.9015699331564,2.60208521396521e-18,1.14051733166063e-19,9.54093511129547e-20,0.000172669794405476,1.32122414680876e-11,4.31603381378098e-09,8.60468431164093e-12,5.92525235390462e-19,8.67361737988404e-18,1.91872139692485e-13
12,NC_k0011,8,8,-0.00115131578947369,-0.00115131578947369,0.01,1,0.215097469135816,26.9390800507348,-7.18651785189207,27.4380454100658,-8.03607336194107,-25.0457903992541,8.63746813038844,-25.9268287554735,9.17755421936707,1,1280,0.252453619285205,0.375149571658004,0.207109053011246,-0.0376541642963561,-8.03479682188417e-19,-5.84056238365183e-19,0,-9.42848034875026e-19,0.00175654085133173,0.00153009242209972,1,-4.61416767150407e-21,-2.14203357805711e-19,1,0.0111562507800311,0.00372247299024298,0.00372247299024298,0.0067667441851801,0.0090391613447924,0.00737137484334535,0.00737137484334535,0.00893581734392581,1,0,0,1,0.0111562731042053,0.00372254569479357,0.00372254569479357,0.0067668093756297,0.00903920472440833,0.00737151881551025,0.00737151881551025,0.0089358617327605,7.09294767593164,14.1883475124375,2.8387600400051,1.50560700039777,2.8387600400051,1.50560700039777,28.0794480260311,3.77701202949279,2.00577401909818e-18,-2.68278949476742e-19,-3.10311288925009e-21,0.000270245128542489,2.02823390171067e-11,4.45936652350416e-09,9.03073071429237e-12,4.23550188856745e-19,5.20417042793042e-18,2.350068129045e-13
13,NC_k0012,8,8,-0.00115131578947369,-0.00115131578947369,0.01,1,0.341477258350336,-94.4445003705395,-60.4804310145158,-95.1603842391416,-60.9373577379308,92.7000476379804,61.0016905007192,94.2540706742045,60.7890254504008,1,1280,-0.415090111894446,0.0419084935713321,-0.123149934046622,0.0367227163844447,1.90716857554445e-18,-6.46812225624615e-19,0,4.65082704381781e-19,-0.00157027876246837,0.000559683520277283,1,8.08685034596916e-20,-8.74121433224419e-20,1,-0.0152431504266709,-0.00930541602570423,-0.00930541602570423,-0.00271181015510361,0.0020331333037314,0.00312048212099629,0.00312048212099629,0.0077350270615511,1,0,0,1,-0.015243133073839,-0.00930559777211097,-0.00930559777211097,-0.00271191517864152,0.00203318499305728,0.00312054306791271,0.00312054306791271,0.00773502306832075,-17.0568341388853,-28.6531626550568,-8.33325371303547,9.65153311467298,-8.33325371303547,9.65153311467298,4.63988952651651,9.99353304533374,2.81892564846231e-18,1.38033837130232e-19,-5.8120677566738e-20,8.51526451117972e-05,8.79472330078643e-12,7.07470874128664e-09,1.54280152781328e-11,1.44697325012928e-19,5.20417042793042e-18,2.08291114838625e-13
14,NC_k0013,8,8,-0.00115131578947369,-0.00115131578947369,0.01,1,0.575025147517258,50.3085258333722,-103.721054338145,50.6096595990655,-105.004063380764,-50.2456944704593,104.974637244009,-51.5052255817949,105.068451615623,1,1280,-0.123639821222703,-0.524782366608631,-0.213979321984316,-0.161307620869859,1.5948982438652e-18,1.23223303627364e-18,0,-4.87927373565429e-18,0.000132358107595594,0.00054891650782058,1,3.39951709393941e-20,3.51127742068729e-19,1,0.00498912622183263,-0.00272241580136071,-0.00272241580136071,0.00271310382184267,-0.00664467839056453,-0.0146387790942166,-0.0146387790942166,0.0100940841642874,1,0,-5.42101086242752e-20,1,0.00498913391271457,-0.00272246897354433,-0.00272246897354433,0.00271313373950586,-0.00664458823692468,-0.0146390650078708,-0.0146390650078708,0.0100940108534492,7.53671611818282,-3.17296715730971,-13.1430773152081,-8.7371036304689,-13.1430773152081,-8.7371036304689,-48.0881735921262,17.094178471342,4.33680868994202e-18,-2.11484800145622e-19,-7.08778744029494e-19,0.000904873079995826,5.65110573289742e-12,3.90999964681573e-09,4.63491724664342e-12,6.8453549772574e-19,1.38777878078145e-17,1.36334610759633e-13
15,NC_k0014,8,8,-0.00115131578947369,-0.00115131578947369,0.01,1,0.701222090219557,-36.6044144726323,-72.7777639421787,-36.7654076573193,-73.8070413436102,37.2336315343469,72.5586862596083,37.8391181956986,72.265922330578,1,1280,-0.613785435484973,0.203769441859153,-0.135305277896551,-0.0355166167805441,-1.83851479051751e-18,-3.802201860049e-19,0,2.3584118675775e-18,0.000905949433910728,-0.000531614703468327,1,7.53263506413388e-20,-1.59095633045705e-19,1,0.00217222537146128,-0.0159947279836309,-0.0159947279836309,0.00794436627928003,-0.00445976827374019,0.00696433063739491,0.00696433063739491,0.00281881602866443,1,0,0,1,0.00217227825445314,-0.0159950403806619,-0.0159950403806619,0.00794436279370833,-0.00445973674000884,0.00696446665947767,0.00696446665947767,0.00281877648247094,-4.25345755380204,-51.8428721164641,-13.4555719396821,8.18436742044192,-13.4555719396821,8.18436742044192,22.5545034221237,9.98603386908724,4.33680868994202e-18,-8.94947669216852e-19,7.65321279978359e-20,0.00134827303577339,9.49324025489661e-12,6.02910062334178e-09,1.93670107217502e-11,4.35131409710577e-19,1.38777878078145e-17,1.04984997337383e-13
16,NC_k0015,8,8,-0.00115131578947369,-0.00115131578947369,0.01,1,0.47866218870272,96.9100252503842,19.9159489053155,96.2927947473578,19.9502217078344,-96.310974812693,-20.0699390727628,-97.1569499021672,-20.3623762721878,1,1280,-0.443661933027773,-0.446173018113491,-0.293645533876649,-0.0764144481343632,1.99124927899549e-18,-2.23005025584839e-18,0,4.52892965901358e-19,-5.91606831108887e-05,0.00037873941653257,1,1.2410688809011e-19,1.54872984558281e-19,1,0.00657798911293622,-0.0101065793937027,-0.0101065793937027,-0.00692801170261272,0.0107208255033532,-0.00946792217555798,-0.00946792217555798,0.00141849083238711,1,0,0,1,0.00657792231111927,-0.0101067767878315,-0.0101067767878315,-0.00692794660989045,0.0107208097188,-0.00946810709591297,-0.00946810709591297,0.00141856589094589,14.6284874945347,-36.2824364563174,2.06051582560903,-14.4749626615881,2.06051582560903,-14.4749626615881,-27.4782491411639,-3.06741408474816,3.46944695195361e-18,-2.16027506012826e-19,-2.7620077391664e-19,0.000610898407500709,6.19106392927278e-12,5.86555191864826e-09,1.45310842327003e-11,4.01054387016025e-19,8.67361737988404e-18,9.51119715684555e-14
17,NC_k0016,8,8,-0.00115131578947369,-0.00115131578947369,0.01,1,0.336615807785037,-122.685564883825,7.75632422977203,-123.413490946183,8.6970669153236,121.312897675213,-9.18509107317563,123.47082483308,-10.1766499318287,1,1280,-0.34212161460211,0.0370551989891127,-0.100671917152294,0.140134335700697,-7.94446318445596e-20,-2.23051754396277e-18,0,2.52111967270104e-19,-0.000570848482896077,-0.00157907836317583,1,5.90159762592452e-20,-6.00504729447242e-20,1,-0.0115585687257176,-0.00604009263940823,-0.00604009263940823,0.00793210257873352,-0.00816450835296581,0.00422070397820643,0.00422070397820643,-0.0090843260555411,1,0,0,1,-0.0115584824101012,-0.00604021060996759,-0.00604021060996759,0.00793199855576293,-0.00816455495567532,0.00422078641383101,0.004220786413831,-0.00908436367565586,-19.9977484877137,-22.3479766831849,-3.27022842745427,15.8874767227173,-3.27022842745427,15.8874767227173,7.32149410998975,-4.03671506663816,2.16840434497101e-18,2.11202061935471e-19,3.98571123186111e-19,0.000785748659998003,1.09538834235042e-11,5.77214620196303e-09,1.57209151684315e-11,2.44277661090303e-19,5.20417042793042e-18,2.57313947953201e-13
18,NC_k0017,8,8,-0.00115131578947369,-0.00115131578947369,0.01,1,0.337352096952675,-24.7872772365758,114.477537571549,-26.0269229289508,116.462367328141,23.6026196390394,-114.906723565922,24.62927512033,-115.74351320465,1,1280,0.0388532331894951,-0.352559282916471,-0.103522996409932,0.150329282066662,-9.99597794774992e-20,-1.26178130638839e-19,0,6.20313218974608e-19,-0.00125226160324866,0.000494298853064536,1,-4.51939852492746e-20,5.26510737897581e-20,1,-0.0082771555149627,0.00450705118921081,0.00450705118921081,-0.00362172325633171,0.0152780878324339,-0.00620838961707159,-0.00620838961707159,-0.00510825188891229,1,-1.0842021724855e-19,-2.16840434497101e-19,1,-0.00827716183335687,0.00450713921755435,0.00450713921755435,-0.00362177503793153,0.0152780131184605,-0.0062085108746813,-0.0062085108746813,-0.00510812751753683,-6.05369261488796,9.24150401098707,17.3471006564314,-0.437820440321678,17.3471006564314,-0.437820440321678,-23.7203313471846,-17.2585902374996,2.16840434497101e-18,1.20412335504577e-19,-1.60153975606488e-19,0.00114204819390646,1.45795443614793e-11,6.16604824879439e-09,1.41315269029926e-11,3.5020600926706e-19,8.67361737988404e-18,5.4476447183424e-14
19,NC_k0018,8,8,-0.00115131578947369,-0.00115131578947369,0.01,1,0.591370510730658,-11.3262786290269,-33.305990678896,-10.3177704987161,-34.1282646069457,11.5143078921803,35.2871425906358,10.7156986519157,36.3269557604541,1,1280,0.764091684741951,0.319245128799616,0.357501148468713,-0.029770903447902,-6.63972363158898e-19,4.49456857636813e-20,0,-7.36676575918634e-19,0.000243749075443008,0.00162699216790508,1,-1.2724224321029e-19,-1.13798782648728e-19,1,0.000480665222583362,0.0166506935722712,0.0166506935722712,0.00125668900088172,-0.000142525586410514,0.00356399801294228,0.00356399801294228,0.0104029660136978,1,-2.71050543121376e-20,0,1,0.000480673253349428,0.01665101878113,0.01665101878113,0.00125668945329057,-0.000142449044848924,0.00356406762227847,0.00356406762227847,0.010402939571943,-1.1055968782557,60.9226811953591,1.49511928476796,2.43309458397594,1.49511928476796,2.43309458397594,11.9347251206191,8.64381761618902,4.33680868994202e-18,2.22099509551856e-19,-2.14949212616151e-19,0.000315988607008103,9.43483295071213e-12,4.05283578614597e-09,1.24328652937795e-11,2.45760080050466e-19,1.04083408558608e-17,1.50802054897867e-13
20,NC_k0019,8,8,-0.00115131578947369,-0.00115131578947369,0.01,1,0.335428438653642,143.094079821155,36.5915705800413,143.948355465367,36.0897406342454,-141.439609627027,-36.3514524684291,-143.546393788649,-35.2491830609922,1,1280,0.323792032017507,0.165842839149846,0.161579507485218,-0.115536716905542,1.55349923284127e-18,1.45211694397119e-19,0,-1.66244691559376e-18,0.000607740272970145,0.000621327881839305,1,-9.29671840631741e-20,-5.27436385825648e-20,1,0.0127487187526354,0.00482985425188676,0.00482985425188676,-0.0129637010912488,0.00660789271466915,0.00131317934767683,0.00131317934767683,0.000834533379048351,1,2.16840434497101e-19,1.0842021724855e-19,1,0.0127485926788511,0.00482994858497761,0.00482994858497761,-0.012963576067183,0.0066078826944236,0.00131320499571097,0.00131320499571097,0.000834579739265063,23.4770907558856,15.0627928647515,6.93499765630705,-17.6717130104307,6.93499765630705,-17.6717130104307,13.2046863924384,-4.48465021753651,1.73472347597681e-18,2.93885957890891e-19,-6.15184487924686e-20,0.000788910781795011,5.18711761553687e-12,3.36881604918287e-09,5.93206037045438e-12,1.60657121769354e-19,1.04083408558608e-17,1.13445292710325e-13
21,NC_k0020,8,8,-0.00115131578947369,-0.00115131578947369,0.01,1,0.324417484466078,15.6952459442843,124.700597260423,15.6535189075015,126.518673864615,-15.8342163252053,-126.713934342595,-15.5222312056986,-126.923471210085,1,1280,0.276705967848995,0.0806691439558248,0.117933786895594,0.114291824575848,-7.65590949957296e-19,-4.59368687190165e-19,0,-5.60507233506411e-19,-0.000270886915654812,-0.00153876845929949,1,-5.85111834308527e-20,-6.81277635439906e-21,1,-0.000641862031582156,0.00761351814436903,0.00761351814436903,-0.0054579085922262,-0.00107937272190659,0.00271105892574516,0.00271105892574516,-0.0174160472675352,1,-1.0842021724855e-19,0,1,-0.000641900439452625,0.00761366684589528,0.00761366684589528,-0.00545789996839198,-0.00107949764565923,0.0027111118761148,0.0027111118761148,-0.0174160126534505,2.20490601869723,18.5080069878533,14.6294790380366,-2.33694230815344,14.6294790380366,-2.33694230815344,10.2792005932956,-21.788025182047,1.73472347597681e-18,3.86165516686569e-19,6.53144159815013e-19,0.000365886452029767,1.47688209474048e-11,4.03220054971695e-09,1.12219522264855e-11,1.82041121699335e-19,1.21430643318376e-17,1.39302720087235e-13
22,NC_k0021,8,8,-0.00115131578947369,-0.00115131578947369,0.01,1,0.256271953691806,-89.9506593918616,-42.1388926963885,-89.7223951862614,-42.355035246267,87.9589418903728,42.7776672847876,88.9176223227223,43.232106473297,1,1280,0.303433259235979,0.196046687073182,0.164828382282027,0.04567286552741,-1.55781849427315e-18,-1.01847660682701e-18,0,-4.29463419709382e-19,-0.00172651808930321,0.000333128144157796,1,-6.4243055457644e-20,-5.48610083003495e-20,1,-0.0157696505906199,0.00743347769776725,0.00743347769776725,-0.00490678345698626,-0.00639315530433366,0.00364612015319482,0.00364612015319482,0.00422118215147607,1,2.16840434497101e-19,1.0842021724855e-19,1,-0.0157696480288518,0.00743362288287853,0.00743362288287853,-0.004906886977905,-0.00639310877918288,0.00364619136647906,0.00364619136647906,0.00422112502098763,-16.3754023779781,28.6192351709601,-3.86044259835939,8.58302570978676,-3.86044259835939,8.58302570978676,6.73636327934446,7.5438363140618,3.46944695195361e-18,1.64020455982083e-19,-8.65403273912449e-21,0.000234936737759931,3.00330366083226e-11,5.36432828559386e-09,8.84772528357839e-12,3.79520755347183e-19,6.93889390390723e-18,3.27748366645069e-13
